frame_index,timestamp,relative_time_sec,brightness,sharpness_raw,novelty_raw,top_texture,bottom_texture,terrain_focus_raw,roll_deg,pitch_deg,tilt_deg,rpm_sum,brightness_score,sharpness_score,terrain_score,novelty_score,motion_score,tilt_score,quality_score,smoothed_quality_score,hard_reject,motion_candidate_keep,candidate_keep,selected_window_keep
415,1776900313.205779,213.5379021167755,140.41873168945312,381.2575378417969,25.66539764404297,9.484356880187988,9.073625564575195,0.9566938147940451,2.186594795246716,0.5204771215489229,2.186594795246716,0.0,1.0,0.19479224734589898,0.19140809214340354,0.8438795223379717,0.0,1.0,0.45399120400868104,0.48550999869321376,False,True,True,False
416,1776900313.705883,214.038006067276,140.3385467529297,604.6204833984375,3.05363392829895,12.212705612182617,12.300573348999023,1.0071947805512282,1.8307486080131907,0.5229674914932089,1.8307486080131907,0.0,1.0,0.33684194180751964,0.2203243459075994,0.09935231433088093,0.0,1.0,0.382161984487652,0.4821554477512534,False,True,True,False
417,1776900314.207126,214.53924894332886,140.32899475097656,732.8602905273438,2.243878126144409,13.441526412963867,13.924686431884766,1.0359453237732663,3.5641597675966756,3.4114466806744113,3.5641597675966756,2.0,1.0,0.4183972121997564,0.23678656581175409,0.07268985517357564,1.0,1.0,0.6010207661977386,0.5288355901692704,False,True,True,False
418,1776900314.706103,215.0382261276245,140.3502197265625,748.4046630859375,0.3480566442012787,13.605232238769531,14.107023239135742,1.0368822076359936,-3.7152891147806137,7.986638907804695,7.986638907804695,64.0,1.0,0.42828279714780193,0.23732301439478637,0.010267007819647294,1.0,0.778520060677517,0.5831352056529915,0.5542699686924732,False,True,True,False
419,1776900315.206245,215.53836798667908,140.33277893066406,977.6356811523438,4.484928607940674,15.666275024414062,16.649581909179688,1.0627658382885055,14.598699532978726,-11.946051691336269,14.598699532978726,78.0,1.0,0.5740643456329875,0.25214367417950134,0.1464799000011256,1.0,0.41118335927895966,0.6238687904992889,0.5935161454340215,False,True,True,False
420,1776900315.705997,216.0381200313568,140.5132598876953,151.81072998046875,17.033376693725586,6.486006736755371,6.852938652038574,1.0565728544813016,2.992716521535203,-4.825643304135144,4.825643304135144,82.0,1.0,0.04887346538019954,0.2485976451354688,0.5596569142128165,1.0,0.9541309275480475,0.5811630966246951,0.5984136524569779,True,True,False,False
421,1776900316.20634,216.53846311569214,138.74310302734375,87.70761108398438,25.40899658203125,5.219776630401611,4.61366081237793,0.88388088975044,11.706436297283396,-5.124945508494821,11.706436297283396,80.0,1.0,0.008106504546163268,0.14971627523840145,0.8354371217703096,1.0,0.5718646501509224,0.5783928681953935,0.5994966493625157,True,True,False,False
422,1776900316.706313,217.03843593597412,134.47508239746094,68.38736724853516,29.416030883789062,4.094803333282471,3.9980859756469727,0.9763804632937114,3.1928461919345956,1.9233793813775746,3.1928461919345956,82.0,1.0,0.0,0.20268043347881465,0.9673749086046536,1.0,1.0,0.6255083013125202,0.5950755231487035,True,True,False,False
423,1776900317.206398,217.53852105140686,130.20828247070312,55.181312561035156,26.118885040283203,3.7941746711730957,3.482560157775879,0.9178702773584035,-2.7934842041240993,9.633363985228742,9.633363985228742,98.0,1.0,0.0,0.16917819527547898,0.8588112945444034,1.0,0.6870353341539588,0.5885501901806803,0.597742927200827,True,True,False,False
424,1776900317.707675,218.03979802131653,132.1012725830078,64.76342010498047,34.32099533081055,4.470730304718018,2.8743958473205566,0.6429365341691873,-1.4872447171960983,3.497477591282097,3.497477591282097,86.0,1.0,0.0,0.011754396201520858,1.0,1.0,1.0,0.6017631594302282,0.6019595776148836,True,True,False,False
425,1776900318.206901,218.53902411460876,134.01437377929688,64.36256408691406,31.399364471435547,4.544712066650391,2.6402478218078613,0.5809494161758447,-2.148863324488147,5.979957921287405,5.979957921287405,76.0,1.0,0.0,0.0,1.0,1.0,0.8900023377062553,0.5945001168853128,0.5968579173523796,True,True,False,False
426,1776900318.706518,219.03864097595215,133.42933654785156,67.62305450439453,36.59706497192383,4.951211452484131,1.876755952835083,0.37904984887960574,3.2722481182591636,4.1885967043564785,4.1885967043564785,66.0,1.0,0.0,0.0,1.0,1.0,0.989522405313529,0.5994761202656765,0.5984812025287345,True,True,False,False
427,1776900319.206858,219.53898096084595,129.93211364746094,73.20597839355469,33.41434860229492,5.051916122436523,1.9684398174285889,0.38964222083703487,1.7882681672323355,0.4206931062347844,1.7882681672323355,38.0,1.0,0.0,0.0,1.0,1.0,1.0,0.6000000000000001,0.5596988624291426,True,True,False,False
428,1776900319.707069,220.03919196128845,130.90206909179688,80.88176727294922,29.541358947753906,5.291074752807617,2.013425350189209,0.38053239544968054,1.9531083906005913,0.36943032258750896,1.9531083906005913,16.0,1.0,0.0037655471622787787,0.0,0.9715015284792328,1.0,1.0,0.5966666160624547,0.5055942014217082,True,True,False,False
429,1776900320.207331,220.53945398330688,135.80438232421875,141.10504150390625,29.867328643798828,6.173284530639648,3.1507368087768555,0.510382567519594,1.891649917843754,0.210144218852977,1.891649917843754,0.0,1.0,0.04206508553318788,0.0,0.9822345836598096,0.0,1.0,0.40785145893226843,0.4530730581711524,True,True,False,False
430,1776900320.707151,221.03927397727966,135.26864624023438,423.25994873046875,3.802361011505127,10.750173568725586,4.957799911499023,0.4611832432103477,2.002164893224613,0.47408962144604794,2.002164893224613,0.0,1.0,0.22150406213916474,0.0,0.12400530875566568,0.0,1.0,0.32397681184814103,0.3995196111732642,False,True,True,False
431,1776900321.206851,221.53897404670715,135.0596466064453,563.8504638671875,1.8872168064117432,12.779934883117676,5.910515785217285,0.4624840297915047,1.8391407749525566,1.2081915790817928,1.8391407749525566,0.0,1.0,0.3109138774941853,0.0,0.06094623092900622,0.0,1.0,0.33687040401289725,0.3477342653464325,False,True,True,False
432,1776900321.70725,222.03937315940857,135.00071716308594,582.8131103515625,0.3378070890903473,13.03874397277832,6.045106887817383,0.46362647356509756,1.998490854411434,0.4206420846367921,1.998490854411434,0.0,1.0,0.32297334480008244,0.0,0.009929525403592184,0.0,1.0,0.3322327650105594,0.38016490933219255,False,True,True,False
433,1776900322.207823,222.53994607925415,134.92051696777344,613.3667602539062,0.4692925214767456,13.486795425415039,6.120926856994629,0.453845903635501,1.834096230534781,0.36675160307473054,1.834096230534781,0.0,1.0,0.34240421603299553,0.0,0.014258886133648315,0.0,1.0,0.3377398869282961,0.424883536336949,False,True,True,False
434,1776900322.707156,223.03927898406982,134.83538818359375,738.6812744140625,2.967999219894409,15.076014518737793,6.956515312194824,0.4614293322382157,-0.2633059364542197,-0.47393819795078784,0.47393819795078784,10.0,1.0,0.42209911978569814,0.0,0.09653265943096077,1.0,1.0,0.5700046788610688,0.45476552408894155,False,True,True,False
435,1776900323.207569,223.53969192504883,134.83680725097656,739.5703735351562,0.033662110567092896,15.081233978271484,6.967411994934082,0.46199216887507255,6.914628666531452,1.639206925263529,6.914628666531452,26.0,1.0,0.42266455044915363,0.0,0.0,1.0,0.8380761851926971,0.5475699468719233,0.4868407945729448,False,True,True,False
436,1776900323.707534,224.03965711593628,135.55162048339844,179.31280517578125,8.290534973144531,7.18415641784668,4.064306735992432,0.5657319383937681,11.58821550474759,5.136507631980487,11.58821550474759,46.0,1.0,0.06636365995485875,0.0,0.27178536124148117,1.0,0.5784324719584673,0.48628034277286025,0.536963875825796,False,True,True,False
437,1776900324.207724,224.53984713554382,135.30296325683594,125.25425720214844,9.564176559448242,6.421199321746826,3.0946338176727295,0.48194015831155723,-7.0899301774520955,-8.48032157861645,8.48032157861645,58.0,1.0,0.03198463525335045,0.0,0.31372197557078146,1.0,0.7510932456324194,0.49260911743057584,0.5364892104572957,True,True,False,False
438,1776900324.707631,225.03975415229797,130.36634826660156,60.191246032714844,31.45103645324707,4.812681198120117,1.7447171211242676,0.362524972941439,-8.192094450681306,-6.654703865043713,8.192094450681306,70.0,1.0,0.0,0.0,1.0,1.0,0.7671058638510385,0.588355293192552,0.5402967501837532,True,True,False,False
439,1776900325.207974,225.54009699821472,130.41856384277344,59.07006072998047,27.644874572753906,4.774815559387207,1.8553929328918457,0.38857897437403094,-10.741783408141911,-9.179536774262763,10.741783408141911,78.0,1.0,0.0,0.0,0.90905685434863,1.0,0.6254564773254494,0.567631352018567,0.5620878816528091,True,True,False,False
440,1776900325.707819,226.0399420261383,133.56967163085938,58.37675857543945,34.2133903503418,4.709323406219482,1.9771678447723389,0.41984116914993436,-16.02124761848395,-8.42274856909083,16.02124761848395,84.0,1.0,0.0,0.0,1.0,1.0,0.332152910084225,0.5666076455042113,0.5750150453493835,True,True,False,False
441,1776900326.207957,226.5400800704956,136.86692810058594,60.019432067871094,37.18259811401367,4.440876483917236,2.3097095489501953,0.5201021819262202,0.5734165174385244,-5.7150399574697825,5.7150399574697825,80.0,1.0,0.0,0.0,1.0,1.0,0.9047200023627898,0.5952360001181396,0.5812313865252832,True,True,False,False
442,1776900326.708033,227.04015612602234,137.21237182617188,54.552616119384766,32.73895263671875,4.181797504425049,2.7120726108551025,0.6485423093742035,14.419407814318152,20.199889685807655,20.199889685807655,80.0,1.0,0.0,0.014964196567570906,1.0,1.0,0.10000612856624136,0.5572449359134477,0.5908922789465905,True,True,False,False
443,1776900327.2083,227.54042315483093,138.9923095703125,52.80881881713867,35.71333694458008,3.8313889503479004,3.4126806259155273,0.8907163094484696,-2.338750512198654,-5.298708728393295,5.298708728393295,80.0,1.0,0.0,0.1536301554505812,1.0,1.0,0.9278495150892614,0.6194369990720502,0.6025377352260533,True,True,False,False
444,1776900327.710266,228.0423891544342,142.60623168945312,54.19614028930664,28.819032669067383,4.010912895202637,3.606844902038574,0.8992578488434991,1.3689400202987112,0.947551084812218,1.3689400202987112,30.0,1.0,0.0,0.15852093955699048,0.9477178212770309,1.0,1.0,0.6159358141251032,0.5648144392005017,True,True,False,False
445,1776900328.208586,228.54070901870728,150.15560913085938,76.3038330078125,31.539987564086914,4.576107501983643,4.160028457641602,0.9090757714582361,2.045408516774657,0.8913270830248697,2.045408516774657,30.0,1.0,0.0008541682761906547,0.1641425655498477,1.0,1.0,1.0,0.624834926901525,0.5621977899283388,True,True,False,False
446,1776900328.708429,229.04055213928223,147.84732055664062,244.85987854003906,18.10318374633789,7.323115348815918,8.000472068786621,1.0924957054077027,1.029462904811456,0.7720089132411353,1.029462904811456,0.0,1.0,0.10804891675088886,0.26916664332682405,0.5948819620242417,0.0,1.0,0.4066195199903821,0.5553592501427372,False,True,True,False
447,1776900329.208347,229.54047012329102,147.0261688232422,325.8997802734375,2.3077962398529053,8.51564884185791,9.56811237335205,1.123591701705788,1.1328197044525656,-0.2696994106345409,1.1328197044525656,12.0,1.0,0.15958697849940687,0.28697184183192453,0.07479445768661762,1.0,1.0,0.5441616895526331,0.5437938468294521,False,True,True,False
448,1776900329.708479,230.04060196876526,145.9794921875,648.8197021484375,4.211251258850098,12.448213577270508,14.666051864624023,1.1781651859993083,12.764812845049807,8.007972909544021,12.764812845049807,36.0,1.0,0.36495083651802446,0.3182199713868199,0.13746865102582714,1.0,0.5130659530527886,0.5852443001440427,0.5424794588018086,False,True,True,False
449,1776900330.20863,230.5407531261444,145.92933654785156,330.38543701171875,7.731930255889893,8.658661842346191,11.625870704650879,1.3426867703498024,15.341656327952494,15.654441361677538,15.654441361677538,70.0,1.0,0.16243967265395715,0.4124230784252189,0.2533924390552473,1.0,0.352531035462359,0.5581087975586771,0.5609697692484412,False,True,True,False
450,1776900330.708661,231.0407841205597,147.26388549804688,85.39567565917969,28.925477981567383,5.055645942687988,4.590260028839111,0.9079472892040694,-4.217415305065554,-2.362391591548134,4.217415305065554,76.0,1.0,0.006636208209006376,0.16349641000132267,0.951222697425453,1.0,0.9879213719408025,0.6182629867633082,0.5754914939619147,True,True,False,False
451,1776900331.209405,231.5415279865265,147.15438842773438,86.02920532226562,15.071887969970703,5.078803062438965,4.524127006530762,0.8907860672900685,22.200356326495402,19.72873236933796,22.200356326495402,90.0,1.0,0.007039107153813272,0.15367009796295641,0.49507187160431854,1.0,0.0,0.4990710722235446,0.5750113831294321,True,True,False,False
452,1776900331.709095,232.04121804237366,141.49778747558594,92.74693298339844,31.18863296508789,5.09676456451416,3.9996397495269775,0.7847409270920945,2.9482507525181707,-1.1295177971509927,2.9482507525181707,76.0,1.0,0.011311307089940607,0.09294990898343809,1.0,1.0,1.0,0.6167703131200009,0.5352454816494668,True,True,False,False
453,1776900332.208832,232.5409550666809,139.71266174316406,53.83372497558594,25.166088104248047,3.8914456367492676,2.8175127506256104,0.7240272674036966,2.621602109372001,0.5765317687501325,2.621602109372001,50.0,1.0,0.0,0.05818598785480047,0.8274389853560653,1.0,1.0,0.5828437459816299,0.4987152208072745,True,True,False,False
454,1776900332.711228,233.0433509349823,139.2569580078125,61.83646774291992,18.425739288330078,3.797306537628174,3.179361343383789,0.8372674978643262,2.252926439376255,0.5237867571527064,2.252926439376255,0.0,1.0,0.0,0.12302600014406713,0.6055026009149377,0.0,1.0,0.35927929015885074,0.4693586431955226,True,True,False,False
455,1776900333.209681,233.5418040752411,137.03395080566406,341.7417907714844,22.518775939941406,7.096306324005127,7.073559761047363,0.9967945911690963,2.5401066385503226,0.42320476178804445,2.5401066385503226,0.0,1.0,0.169661848999065,0.21436932087272376,0.7402721478111428,0.0,1.0,0.4356116825523462,0.42652009745040087,False,True,True,False
456,1776900333.709397,234.04152011871338,137.02688598632812,443.28009033203125,1.6183788776397705,8.142049789428711,8.472356796264648,1.0405680406504998,2.307372968369648,1.3104245251051432,2.307372968369648,0.0,1.0,0.23423605307209763,0.23943347864397257,0.05209432733443428,0.0,1.0,0.35228818416478547,0.4271369476721807,False,True,True,False
457,1776900334.209529,234.54165196418762,137.0133514404297,680.98046875,3.416529893875122,10.134368896484375,10.972221374511719,1.0826743615300993,2.414340807459866,0.41975361820627927,2.414340807459866,0.0,1.0,0.3854037682163351,0.2635430583594452,0.1113012239092762,0.0,1.0,0.402577584394392,0.4717856209196736,False,True,True,False
458,1776900334.709464,235.0415871143341,137.0191192626953,681.3079833984375,0.05800238624215126,10.141056060791016,10.979310989379883,1.082659530088771,4.040564774149827,-1.4103088353079551,4.040564774149827,22.0,1.0,0.38561205413245386,0.2635345660521257,0.0007165238519365111,1.0,0.9977464014361207,0.5859279970905289,0.49258134070432136,False,True,True,False
459,1776900335.209773,235.54189610481262,137.02099609375,683.030517578125,0.08272677659988403,10.158281326293945,11.01413345336914,1.0842516661612716,1.3541187865740136,5.458268191373545,5.458268191373545,172.0,1.0,0.38670751539311427,0.2644462042754603,0.0015306125517004835,1.0,0.9189851004792475,0.5825226563963151,0.5279402016071574,False,True,True,False
460,1776900335.709155,236.0412781238556,137.321533203125,105.59286499023438,11.298027038574219,4.4594316482543945,4.286410331726074,0.9612010385682113,-3.599956677615518,0.6626841662334219,3.599956677615518,350.0,1.0,0.019480794253974594,0.19398887499521003,0.3708116777520668,1.0,1.0,0.5395902814755852,0.5556599164450473,True,True,False,False
461,1776900336.210069,236.5421919822693,136.965576171875,123.13782501220703,9.530228614807129,4.4871416091918945,4.07449197769165,0.9080373058307469,2.0920661781473053,-0.15686971347860668,2.0920661781473053,254.0,1.0,0.030638670974536448,0.16354795245364961,0.3126041871152251,1.0,1.0,0.5290824886789653,0.5426759564770071,True,True,False,False
462,1776900336.709382,237.0415050983429,135.23678588867188,120.30889892578125,13.555706024169922,4.912363052368164,4.040894985198975,0.8225969746374772,2.1502052172384363,0.3670170248719632,2.1502052172384363,88.0,1.0,0.02883958972930193,0.11462583262012711,0.44514924172331416,1.0,1.0,0.5411761585838417,0.5344554098418142,True,True,False,False
463,1776900337.21157,237.5436930656433,136.78256225585938,133.17137145996094,9.628786087036133,5.35638427734375,4.230403423309326,0.789787140777584,2.4104666428851007,-0.05355011026322263,2.4104666428851007,16.0,1.0,0.03701959599196957,0.09583931106298581,0.3158493439525843,1.0,1.0,0.5210081972503279,0.5375018769582622,True,True,False,False
464,1776900337.71038,238.04250311851501,139.0284423828125,343.52960205078125,4.857937335968018,7.918652534484863,7.224891185760498,0.9123889644477883,-3.1884955350729887,1.155857445092773,3.1884955350729887,48.0,1.0,0.17079882382425937,0.166039660542373,0.15876178788619613,1.0,1.0,0.5414199232203503,0.5451543188192416,False,True,True,False
465,1776900338.210469,238.54259204864502,141.48779296875,477.85125732421875,4.518491744995117,9.479969024658203,9.125187873840332,0.9625757056911204,1.8377367456727625,7.811323533110247,7.811323533110247,60.0,1.0,0.2562219007971251,0.19477599307842575,0.14758501807317165,1.0,0.7882598037160974,0.5548226170578259,0.5589098398618437,False,True,True,False
466,1776900338.710444,239.0425670146942,144.19857788085938,94.00809478759766,23.831506729125977,4.658166885375977,4.334622383117676,0.9305425266591353,14.682331124603051,-10.035828842581488,14.682331124603051,68.0,1.0,0.012113354396877364,0.17643417486020588,0.783495834455985,1.0,0.40653715974427496,0.5673446979838618,0.5749445499851185,True,True,False,False
467,1776900339.210599,239.54272198677063,149.16244506835938,99.01646423339844,29.344093322753906,5.469310760498047,4.128700256347656,0.7548849273965351,2.706883601297527,1.0209774786903698,2.706883601297527,62.0,1.0,0.01529847244657872,0.07585471781953934,0.9650062534151845,1.0,1.0,0.6099537637968533,0.5868384156267441,True,True,False,False
468,1776900339.710817,240.0429401397705,146.7949676513672,80.5084457397461,26.483732223510742,4.761227607727051,4.054171085357666,0.8514970128246139,2.3179748986843376,0.36866307301106244,2.3179748986843376,30.0,1.0,0.0035281299416413466,0.13117365156743765,0.8708244509745016,1.0,1.0,0.6011817478667012,0.5497724486221629,True,True,False,False
469,1776900340.210798,240.54292106628418,143.80181884765625,99.51506805419922,25.841115951538086,5.181164264678955,4.403271198272705,0.849861338751735,2.3052641027744336,0.4713934298825294,2.3052641027744336,4.0,1.0,0.015615564076193657,0.13023708400169454,0.8496653187278385,1.0,1.0,0.6008892514284785,0.5545333306783742,True,True,False,False
470,1776900340.710688,241.0428111553192,142.83883666992188,485.01824951171875,4.866321563720703,10.60991096496582,10.364261627197266,0.9768471819811029,2.4121323821558116,0.6814561134168756,2.4121323821558116,0.0,1.0,0.2607798145903287,0.20294767106127978,0.15903785152096941,0.0,1.0,0.36949278203491953,0.5488439543796193,False,True,True,False
471,1776900341.211063,241.54318594932556,142.62924194335938,672.1773681640625,2.707501173019409,12.670709609985352,12.755353927612305,1.0066803139076164,-1.9716202802752774,-1.345959030079395,1.9716202802752774,22.0,1.0,0.37980535642322844,0.2200297684119645,0.08795535931544157,1.0,1.0,0.5911491082649181,0.5424639794946664,False,True,True,False
472,1776900341.710976,242.0430989265442,142.63980102539062,696.2369384765625,0.5544227361679077,12.857460021972656,13.05088996887207,1.0150441803100188,5.278646096758041,4.229915447056047,5.278646096758041,42.0,1.0,0.39510625874277566,0.22481881907100656,0.017061929799672648,1.0,0.9289641057356643,0.5815068823030789,0.5432592597202757,False,True,True,False
473,1776900342.211069,242.54319214820862,142.31739807128906,153.47244262695312,14.698945999145508,6.3965864181518555,6.541797637939453,1.0227013613660445,1.8933857874960414,0.1577530430262653,1.8933857874960414,34.0,1.0,0.04993024663426059,0.22920323008601654,0.4827921818031284,1.0,1.0,0.5692818734419369,0.5369675785966773,True,True,False,False
474,1776900342.711097,243.04322004318237,140.89154052734375,132.03335571289062,25.865503311157227,5.833861351013184,4.868712902069092,0.8345609552793929,1.998490854411434,0.31548403101130673,1.998490854411434,14.0,1.0,0.03629586453883623,0.12147626597490617,0.8504683101705298,1.0,1.0,0.6048656525565246,0.49465938080326144,True,True,False,False
475,1776900343.211281,243.54340410232544,140.70660400390625,406.931640625,3.2652876377105713,9.72685432434082,8.240501403808594,0.84719079046833,2.0548089637777975,0.6320877393427575,2.0548089637777975,0.0,1.0,0.21111992625809098,0.1287079597424918,0.10632133927354198,0.0,1.0,0.3380343764169278,0.4961610170565034,False,True,True,False
476,1776900343.71113,244.0432529449463,140.60614013671875,647.8150024414062,3.207122325897217,12.583667755126953,11.182794570922852,0.8886752883607131,2.0548089637777975,0.526746295839636,2.0548089637777975,0.0,1.0,0.36431188861171976,0.15246149099383768,0.10440615663888947,0.0,1.0,0.37960811929783905,0.5004638778647882,False,True,True,False
477,1776900344.21111,244.54323315620422,140.57272338867188,811.34521484375,3.8702268600463867,14.194406509399414,12.529511451721191,0.8827076668139845,10.967871776087106,-0.5329229321650348,10.967871776087106,26.0,1.0,0.4683104128481684,0.14904450170607653,0.12623989652903228,1.0,0.6128960124396052,0.5890150635692887,0.4868576136530319,False,True,True,False
478,1776900344.711451,245.04357409477234,140.60614013671875,814.4736328125,0.47053927183151245,14.275062561035156,12.5515718460083,0.8792656278977543,4.3545450792878695,2.3018891896623077,4.3545450792878695,180.0,1.0,0.47029995867682733,0.14707363106478008,0.014299937312688811,1.0,0.980303051150674,0.590796177483361,0.5283725883483102,False,True,True,False
479,1776900345.211525,245.54364800453186,141.08787536621094,187.099365234375,10.44996166229248,7.234155654907227,5.982665061950684,0.8270025345518236,-3.7717015769445825,0.5308267705248542,3.7717015769445825,222.0,1.0,0.07131559356441003,0.1171484039521118,0.34288781675882235,1.0,1.0,0.5368343314977427,0.5229962888045436,False,True,True,False
480,1776900345.711265,246.04338812828064,142.95492553710938,136.16455078125,14.057239532470703,6.128497123718262,5.000977993011475,0.8160202888334388,1.676982026255927,0.7859237437678092,1.676982026255927,160.0,1.0,0.038923135574143175,0.1108601003655928,0.4616630062996346,1.0,1.0,0.5456092498933199,0.5130659490794772,True,True,False,False
481,1776900346.211832,246.54395508766174,143.93505859375,203.4730987548828,12.302021026611328,6.762049198150635,5.9183149337768555,0.8752250627510173,2.2549875262811523,0.7863710713266582,2.2549875262811523,0.0,1.0,0.08172861815086424,0.14476005140581696,0.4038697288694464,0.0,1.0,0.3527266215790056,0.5090672988518722,False,True,True,False
482,1776900346.711718,247.04384112358093,143.7294464111328,398.71820068359375,2.6103157997131348,9.198861122131348,8.421854972839355,0.9155323535190014,2.142365179313086,0.783560622115572,2.142365179313086,2.0,1.0,0.20589651450889476,0.1678395278260966,0.08475538095212325,1.0,1.0,0.5393633649439566,0.513408016581632,False,True,True,False
483,1776900347.212033,247.54415607452393,143.60791015625,599.127685546875,2.878476619720459,11.55183219909668,11.010782241821289,0.9531632776558424,5.792796816750406,1.0841704672853245,5.792796816750406,4.0,1.0,0.33334874711217993,0.18938654847029732,0.09358498969590874,1.0,0.9004001768471996,0.5708029263453359,0.5117056124802086,False,True,True,False
484,1776900347.71323,248.04535293579102,143.6015167236328,615.3641967773438,0.3810872435569763,11.717072486877441,11.182563781738281,0.9543820603877133,6.734760115969845,0.8531766218182122,6.734760115969845,4.0,1.0,0.34367450393663007,0.19008440900087908,0.0113545912663103,1.0,0.8480688824461198,0.5585379201465419,0.5448670419761006,False,True,True,False
485,1776900348.211916,248.5440390110016,144.31320190429688,129.8650360107422,11.653637886047363,5.886295318603516,5.102206707000732,0.8667942111017286,2.8374105303946067,0.7229275801373588,2.8374105303946067,272.0,1.0,0.034916901925240176,0.13993264578923337,0.38252071357671896,1.0,1.0,0.537097229386203,0.5431200776910493,True,True,False,False
486,1776900348.71238,249.04450297355652,144.81747436523438,128.10317993164062,10.1090726852417,5.844782829284668,4.68463134765625,0.8015064861237271,-5.8170344386865835,0.9677489795326361,5.8170344386865835,378.0,1.0,0.03379643354541098,0.1025496691501699,0.3316635212321848,1.0,0.8990536422951898,0.5185337690584654,0.5347699167639742,True,True,False,False
487,1776900349.211991,249.544114112854,145.57919311523438,116.44490051269531,12.495068550109863,5.60086727142334,4.301102638244629,0.7679351125118872,2.7735867947868043,0.8369227613597269,2.7735867947868043,262.0,1.0,0.026382244834376827,0.08332709896725188,0.4102261164334546,1.0,1.0,0.5306285435187001,0.4896749945893111,True,True,False,False
488,1776900349.712241,250.0443639755249,145.73472595214844,206.31100463867188,8.896726608276367,6.665361404418945,5.266630172729492,0.7901492287031677,1.9948302694267877,0.6297938005194349,1.9948302694267877,86.0,1.0,0.0835334101798127,0.09604663831275509,0.2917451561206268,1.0,1.0,0.5290521217099605,0.4539324747008508,False,True,True,False
489,1776900350.212643,250.54476594924927,145.58538818359375,409.40228271484375,2.5488595962524414,9.351151466369629,7.723462104797363,0.8259370124175544,1.8307486080131907,0.3660824482984343,1.8307486080131907,0.0,1.0,0.21269115354071708,0.11653829862117533,0.08273184063246887,0.0,1.0,0.33306330927322586,0.4590930996064906,False,True,True,False
490,1776900350.714264,251.04638695716858,145.49642944335938,562.0537109375,2.3146657943725586,11.202180862426758,9.540277481079102,0.851644657254031,2.045408516774657,0.3670416144441096,2.045408516774657,0.0,1.0,0.3097712161451908,0.13125819101582017,0.07502064836820557,0.0,1.0,0.3583846299439016,0.456113421553902,False,True,True,False
491,1776900351.212582,251.5447051525116,145.49246215820312,582.0594482421875,0.4749479293823242,11.431631088256836,9.778371810913086,0.8553785313241902,-4.495861828639439,-7.046610653997724,7.046610653997724,26.0,1.0,0.3224940465346642,0.1333961630034334,0.01444509916466234,1.0,0.8307438525556821,0.5443368935866646,0.4647992156924521,False,True,True,False
492,1776900351.712394,252.04451704025269,145.84417724609375,105.54037475585938,15.759243965148926,5.216987133026123,4.314038276672363,0.8269213947955432,-15.73450194089588,-16.366939881126594,16.366939881126594,44.0,1.0,0.019447412612554144,0.11710194429044411,0.5177041282663964,1.0,0.3129477843818559,0.5157301532557574,0.5174415974964496,True,True,False,False
493,1776900352.212862,252.54498505592346,144.91717529296875,67.13941192626953,20.95484733581543,4.101362705230713,3.467869758605957,0.8455408623536698,1.8986123489654656,2.582000230036427,2.582000230036427,34.0,1.0,0.0,0.12776323048155858,0.6887773855365129,1.0,1.0,0.5724810924027108,0.5552608496436895,True,True,False,False
494,1776900352.712836,253.04495906829834,142.5567626953125,120.42947387695312,23.250577926635742,4.548261642456055,4.1225128173828125,0.9063930665071989,1.6723945073806712,0.7837746662547057,1.6723945073806712,28.0,1.0,0.028916270464913678,0.16260648052700585,0.7643678573195618,1.0,1.0,0.5962752182932136,0.5594269282204116,True,True,False,False
495,1776900353.212166,253.54428911209106,142.37254333496094,448.7078857421875,3.576700210571289,9.216802597045898,7.944295883178711,0.8619362083034042,1.734113109654635,0.7880631837720335,1.734113109654635,8.0,1.0,0.2376879088742829,0.13715101103042598,0.116575078713109,1.0,1.0,0.547480890680101,0.55675336795703,False,True,True,False
496,1776900353.713101,254.04522395133972,142.37188720703125,579.83203125,3.088050127029419,10.567638397216797,9.321914672851562,0.8821190054446487,4.893171858478242,0.46791548421376866,4.893171858478242,2.0,1.0,0.3210775004625735,0.1487074411908631,0.10048552077479807,1.0,0.9503793411956533,0.5651672864702753,0.5451111182925942,False,True,True,False
497,1776900354.214995,254.5471179485321,142.61077880859375,227.89718627929688,5.89040470123291,7.004937171936035,6.087529182434082,0.8690340873894806,11.937590995010138,0.25002815307836823,11.937590995010138,8.0,1.0,0.09726133850293855,0.1412151723739419,0.19275736888034392,1.0,0.5590227224994367,0.5023623519388494,0.5321774760565775,False,True,True,False
498,1776900354.713579,255.04570198059082,142.78744506835938,148.05410766601562,8.606557846069336,5.6129913330078125,4.599674701690674,0.819469411014726,-3.504550828810627,6.377852938284127,6.377852938284127,236.0,1.0,0.04648440729070343,0.11283502680041314,0.2821909019238853,1.0,0.8678970589842152,0.5142698440805314,0.5237060101561317,True,True,False,False
499,1776900355.213458,255.54558110237122,143.34278869628906,118.13810729980469,11.432250022888184,4.830572128295898,4.044687271118164,0.837310190945234,3.4429978325382864,1.7720331788486585,3.4429978325382864,200.0,1.0,0.027459055073290148,0.12305044569561241,0.37523117660310407,1.0,1.0,0.53160700711313,0.4765638742485218,True,True,False,False
