front_left,front_right,rear_left,rear_right,t
24.0,22.0,24.0,22.0,1776886783.318
36.0,31.0,36.0,31.0,1776886783.333
36.0,31.0,36.0,31.0,1776886783.359
63.0,61.0,63.0,61.0,1776886783.779
63.0,61.0,63.0,61.0,1776886783.793
63.0,61.0,63.0,61.0,1776886783.818
63.0,61.0,63.0,61.0,1776886783.833
63.0,61.0,63.0,61.0,1776886783.855
65.0,66.0,65.0,66.0,1776886784.273
65.0,66.0,65.0,66.0,1776886784.299
65.0,66.0,65.0,66.0,1776886784.313
65.0,66.0,65.0,66.0,1776886784.338
65.0,66.0,65.0,66.0,1776886784.353
27.0,32.0,27.0,32.0,1776886784.773
27.0,32.0,27.0,32.0,1776886784.798
27.0,32.0,27.0,32.0,1776886784.818
27.0,32.0,27.0,32.0,1776886784.833
27.0,32.0,27.0,32.0,1776886784.853
0.0,0.0,0.0,0.0,1776886785.273
0.0,0.0,0.0,0.0,1776886785.3
0.0,0.0,0.0,0.0,1776886785.313
0.0,0.0,0.0,0.0,1776886785.341
0.0,0.0,0.0,0.0,1776886785.353
8.0,9.0,8.0,9.0,1776886785.793
15.0,12.0,15.0,12.0,1776886785.819
15.0,12.0,15.0,12.0,1776886785.833
15.0,12.0,15.0,12.0,1776886785.86
15.0,12.0,15.0,12.0,1776886785.873
40.0,46.0,40.0,46.0,1776886786.293
40.0,46.0,40.0,46.0,1776886786.32
40.0,46.0,40.0,46.0,1776886786.335
40.0,46.0,40.0,46.0,1776886786.36
40.0,46.0,40.0,46.0,1776886786.373
40.0,46.0,40.0,46.0,1776886786.793
40.0,46.0,40.0,46.0,1776886786.818
40.0,46.0,40.0,46.0,1776886786.833
40.0,44.0,40.0,44.0,1776886786.862
40.0,44.0,40.0,44.0,1776886786.873
0.0,0.0,0.0,0.0,1776886787.793
0.0,0.0,0.0,0.0,1776886787.819
0.0,0.0,0.0,0.0,1776886787.833
0.0,0.0,0.0,0.0,1776886787.861
0.0,0.0,0.0,0.0,1776886787.882
30.0,33.0,30.0,33.0,1776886788.299
30.0,33.0,30.0,33.0,1776886788.313
30.0,33.0,30.0,33.0,1776886788.339
30.0,33.0,30.0,33.0,1776886788.353
30.0,33.0,30.0,33.0,1776886788.379
60.0,64.0,60.0,64.0,1776886788.793
60.0,64.0,60.0,64.0,1776886788.818
60.0,64.0,60.0,64.0,1776886788.833
60.0,64.0,60.0,64.0,1776886788.853
60.0,64.0,60.0,64.0,1776886788.879
55.0,61.0,55.0,61.0,1776886789.295
47.0,53.0,47.0,53.0,1776886789.321
47.0,53.0,47.0,53.0,1776886789.333
47.0,53.0,47.0,53.0,1776886789.361
47.0,53.0,47.0,53.0,1776886789.373
19.0,20.0,19.0,20.0,1776886789.801
10.0,9.0,10.0,9.0,1776886789.813
10.0,9.0,10.0,9.0,1776886789.838
10.0,9.0,10.0,9.0,1776886789.857
10.0,9.0,10.0,9.0,1776886789.873
0.0,0.0,0.0,0.0,1776886790.326
0.0,0.0,0.0,0.0,1776886790.34
0.0,0.0,0.0,0.0,1776886790.353
0.0,0.0,0.0,0.0,1776886790.382
0.0,0.0,0.0,0.0,1776886790.393
0.0,0.0,0.0,0.0,1776886790.815
0.0,0.0,0.0,0.0,1776886790.841
0.0,0.0,0.0,0.0,1776886790.853
0.0,0.0,0.0,0.0,1776886790.88
0.0,0.0,0.0,0.0,1776886790.898
0.0,0.0,0.0,0.0,1776886791.314
0.0,0.0,0.0,0.0,1776886791.333
0.0,0.0,0.0,0.0,1776886791.361
0.0,0.0,0.0,0.0,1776886791.374
0.0,0.0,0.0,0.0,1776886791.4
0.0,0.0,0.0,0.0,1776886791.819
0.0,0.0,0.0,0.0,1776886791.833
0.0,0.0,0.0,0.0,1776886791.859
0.0,0.0,0.0,0.0,1776886791.873
0.0,0.0,0.0,0.0,1776886791.899
0.0,3.0,0.0,3.0,1776886792.313
0.0,3.0,0.0,3.0,1776886792.34
0.0,3.0,0.0,3.0,1776886792.353
0.0,3.0,0.0,3.0,1776886792.373
0.0,3.0,0.0,3.0,1776886792.399
0.0,3.0,0.0,3.0,1776886792.813
0.0,3.0,0.0,3.0,1776886792.839
0.0,3.0,0.0,3.0,1776886792.853
0.0,3.0,0.0,3.0,1776886792.88
0.0,3.0,0.0,3.0,1776886792.893
1.0,-1.0,1.0,-1.0,1776886793.814
1.0,-1.0,1.0,-1.0,1776886793.841
1.0,-1.0,1.0,-1.0,1776886793.855
1.0,-1.0,1.0,-1.0,1776886793.881
1.0,-1.0,1.0,-1.0,1776886793.893
9.0,-4.0,9.0,-4.0,1776886794.322
9.0,-4.0,9.0,-4.0,1776886794.336
9.0,-4.0,9.0,-4.0,1776886794.353
9.0,-4.0,9.0,-4.0,1776886794.379
9.0,-4.0,9.0,-4.0,1776886794.393
16.0,-10.0,16.0,-10.0,1776886794.814
16.0,-10.0,16.0,-10.0,1776886794.84
19.0,-12.0,19.0,-12.0,1776886794.854
19.0,-12.0,19.0,-12.0,1776886794.88
19.0,-12.0,19.0,-12.0,1776886794.895
26.0,-14.0,26.0,-14.0,1776886795.32
26.0,-14.0,26.0,-14.0,1776886795.333
26.0,-14.0,26.0,-14.0,1776886795.359
27.0,-20.0,27.0,-20.0,1776886795.376
27.0,-20.0,27.0,-20.0,1776886795.393
25.0,-19.0,25.0,-19.0,1776886795.813
25.0,-19.0,25.0,-19.0,1776886795.84
25.0,-19.0,25.0,-19.0,1776886795.855
25.0,-19.0,25.0,-19.0,1776886795.88
25.0,-19.0,25.0,-19.0,1776886795.893
19.0,-23.0,19.0,-23.0,1776886796.313
19.0,-23.0,19.0,-23.0,1776886796.339
19.0,-23.0,19.0,-23.0,1776886796.353
16.0,-19.0,16.0,-19.0,1776886796.382
16.0,-19.0,16.0,-19.0,1776886796.393
8.0,-13.0,8.0,-13.0,1776886796.833
8.0,-13.0,8.0,-13.0,1776886796.853
8.0,-13.0,8.0,-13.0,1776886796.879
6.0,-13.0,6.0,-13.0,1776886796.894
6.0,-13.0,6.0,-13.0,1776886796.92
0.0,8.0,0.0,8.0,1776886797.339
0.0,8.0,0.0,8.0,1776886797.353
0.0,8.0,0.0,8.0,1776886797.379
0.0,8.0,0.0,8.0,1776886797.393
0.0,8.0,0.0,8.0,1776886797.413
0.0,3.0,0.0,3.0,1776886797.84
0.0,3.0,0.0,3.0,1776886797.855
0.0,3.0,0.0,3.0,1776886797.881
0.0,3.0,0.0,3.0,1776886797.893
0.0,3.0,0.0,3.0,1776886797.919
0.0,4.0,0.0,4.0,1776886798.334
0.0,4.0,0.0,4.0,1776886798.36
0.0,4.0,0.0,4.0,1776886798.373
0.0,4.0,0.0,4.0,1776886798.4
0.0,4.0,0.0,4.0,1776886798.415
-17.0,27.0,-17.0,27.0,1776886799.342
-17.0,27.0,-17.0,27.0,1776886799.353
-17.0,27.0,-17.0,27.0,1776886799.379
-17.0,27.0,-17.0,27.0,1776886799.393
-17.0,27.0,-17.0,27.0,1776886799.413
-23.0,33.0,-23.0,33.0,1776886800.353
-23.0,33.0,-23.0,33.0,1776886800.381
-21.0,29.0,-21.0,29.0,1776886800.393
-21.0,29.0,-21.0,29.0,1776886800.419
-21.0,29.0,-21.0,29.0,1776886800.433
-27.0,24.0,-27.0,24.0,1776886800.859
-27.0,24.0,-27.0,24.0,1776886800.873
-27.0,24.0,-27.0,24.0,1776886800.9
-27.0,24.0,-27.0,24.0,1776886800.913
-27.0,24.0,-27.0,24.0,1776886800.943
-36.0,12.0,-36.0,12.0,1776886801.859
-36.0,12.0,-36.0,12.0,1776886801.873
-31.0,10.0,-31.0,10.0,1776886801.893
-31.0,10.0,-31.0,10.0,1776886801.922
-31.0,10.0,-31.0,10.0,1776886801.934
-20.0,4.0,-20.0,4.0,1776886802.353
-20.0,4.0,-20.0,4.0,1776886802.379
-3.0,3.0,-3.0,3.0,1776886802.393
-3.0,3.0,-3.0,3.0,1776886802.419
-3.0,3.0,-3.0,3.0,1776886802.433
1.0,2.0,1.0,2.0,1776886802.879
3.0,2.0,3.0,2.0,1776886802.895
3.0,2.0,3.0,2.0,1776886802.913
3.0,2.0,3.0,2.0,1776886802.933
3.0,2.0,3.0,2.0,1776886802.96
23.0,24.0,23.0,24.0,1776886803.377
23.0,24.0,23.0,24.0,1776886803.393
23.0,24.0,23.0,24.0,1776886803.419
23.0,24.0,23.0,24.0,1776886803.433
23.0,24.0,23.0,24.0,1776886803.459
43.0,49.0,43.0,49.0,1776886803.873
50.0,60.0,50.0,60.0,1776886803.894
50.0,60.0,50.0,60.0,1776886803.92
50.0,60.0,50.0,60.0,1776886803.943
50.0,60.0,50.0,60.0,1776886803.955
64.0,84.0,64.0,84.0,1776886804.373
64.0,84.0,64.0,84.0,1776886804.399
64.0,84.0,64.0,84.0,1776886804.413
64.0,84.0,64.0,84.0,1776886804.439
64.0,87.0,64.0,87.0,1776886804.453
60.0,93.0,60.0,93.0,1776886804.88
60.0,93.0,60.0,93.0,1776886804.896
60.0,93.0,60.0,93.0,1776886804.921
60.0,93.0,60.0,93.0,1776886804.934
60.0,93.0,60.0,93.0,1776886804.961
58.0,94.0,58.0,94.0,1776886805.38
58.0,94.0,58.0,94.0,1776886805.393
58.0,94.0,58.0,94.0,1776886805.423
58.0,94.0,58.0,94.0,1776886805.436
58.0,94.0,58.0,94.0,1776886805.462
55.0,100.0,55.0,100.0,1776886805.873
55.0,100.0,55.0,100.0,1776886805.901
55.0,100.0,55.0,100.0,1776886805.913
55.0,100.0,55.0,100.0,1776886805.941
55.0,100.0,55.0,100.0,1776886805.953
57.0,102.0,57.0,102.0,1776886806.373
57.0,102.0,57.0,102.0,1776886806.393
57.0,102.0,57.0,102.0,1776886806.419
57.0,102.0,57.0,102.0,1776886806.433
57.0,102.0,57.0,102.0,1776886806.461
72.0,108.0,72.0,108.0,1776886806.879
72.0,108.0,72.0,108.0,1776886806.895
72.0,108.0,72.0,108.0,1776886806.913
72.0,108.0,72.0,108.0,1776886806.94
72.0,108.0,72.0,108.0,1776886806.953
102.0,112.0,102.0,112.0,1776886807.873
102.0,112.0,102.0,112.0,1776886807.899
102.0,112.0,102.0,112.0,1776886807.913
102.0,112.0,102.0,112.0,1776886807.939
102.0,112.0,102.0,112.0,1776886807.953
87.0,107.0,87.0,107.0,1776886808.373
87.0,107.0,87.0,107.0,1776886808.4
87.0,107.0,87.0,107.0,1776886808.415
87.0,107.0,87.0,107.0,1776886808.442
87.0,107.0,87.0,107.0,1776886808.453
66.0,94.0,66.0,94.0,1776886809.401
66.0,94.0,66.0,94.0,1776886809.413
66.0,94.0,66.0,94.0,1776886809.443
69.0,91.0,69.0,91.0,1776886809.457
69.0,91.0,69.0,91.0,1776886809.473
73.0,84.0,73.0,84.0,1776886809.893
73.0,84.0,73.0,84.0,1776886809.921
73.0,84.0,73.0,84.0,1776886809.935
73.0,84.0,73.0,84.0,1776886809.961
76.0,82.0,76.0,82.0,1776886809.973
84.0,70.0,84.0,70.0,1776886810.399
84.0,70.0,84.0,70.0,1776886810.415
84.0,70.0,84.0,70.0,1776886810.441
84.0,70.0,84.0,70.0,1776886810.453
84.0,70.0,84.0,70.0,1776886810.481
94.0,78.0,94.0,78.0,1776886810.899
94.0,78.0,94.0,78.0,1776886810.913
94.0,78.0,94.0,78.0,1776886810.939
94.0,78.0,94.0,78.0,1776886810.953
94.0,78.0,94.0,78.0,1776886810.979
85.0,101.0,85.0,101.0,1776886811.902
85.0,101.0,85.0,101.0,1776886811.913
85.0,101.0,85.0,101.0,1776886811.94
85.0,101.0,85.0,101.0,1776886811.953
85.0,101.0,85.0,101.0,1776886811.979
49.0,-67.0,49.0,-67.0,1776886812.394
49.0,-67.0,49.0,-67.0,1776886812.42
49.0,-67.0,49.0,-67.0,1776886812.433
49.0,-67.0,49.0,-67.0,1776886812.46
49.0,-67.0,49.0,-67.0,1776886812.474
32.0,-36.0,32.0,-36.0,1776886812.899
32.0,-36.0,32.0,-36.0,1776886812.913
22.0,-25.0,22.0,-25.0,1776886812.939
22.0,-25.0,22.0,-25.0,1776886812.953
22.0,-25.0,22.0,-25.0,1776886812.98
0.0,-10.0,0.0,-10.0,1776886813.893
0.0,-10.0,0.0,-10.0,1776886813.919
0.0,-10.0,0.0,-10.0,1776886813.934
0.0,-10.0,0.0,-10.0,1776886813.96
0.0,-15.0,0.0,-15.0,1776886813.973
0.0,-15.0,0.0,-15.0,1776886814.42
0.0,-15.0,0.0,-15.0,1776886814.433
0.0,-15.0,0.0,-15.0,1776886814.453
0.0,-15.0,0.0,-15.0,1776886814.479
0.0,-15.0,0.0,-15.0,1776886814.494
24.0,26.0,24.0,26.0,1776886815.413
24.0,26.0,24.0,26.0,1776886815.439
24.0,26.0,24.0,26.0,1776886815.462
24.0,26.0,24.0,26.0,1776886815.473
24.0,26.0,24.0,26.0,1776886815.5
75.0,58.0,75.0,58.0,1776886815.913
75.0,58.0,75.0,58.0,1776886815.939
75.0,58.0,75.0,58.0,1776886815.953
75.0,58.0,75.0,58.0,1776886815.982
75.0,58.0,75.0,58.0,1776886816.001
75.0,53.0,75.0,53.0,1776886816.42
75.0,53.0,75.0,53.0,1776886816.434
75.0,53.0,75.0,53.0,1776886816.46
72.0,51.0,72.0,51.0,1776886816.474
72.0,51.0,72.0,51.0,1776886816.499
37.0,28.0,37.0,28.0,1776886816.92
37.0,28.0,37.0,28.0,1776886816.933
37.0,28.0,37.0,28.0,1776886816.959
37.0,28.0,37.0,28.0,1776886816.977
37.0,28.0,37.0,28.0,1776886816.993
0.0,0.0,0.0,0.0,1776886817.42
0.0,0.0,0.0,0.0,1776886817.433
0.0,0.0,0.0,0.0,1776886817.46
0.0,0.0,0.0,0.0,1776886817.473
0.0,0.0,0.0,0.0,1776886817.494
0.0,0.0,0.0,0.0,1776886817.913
0.0,0.0,0.0,0.0,1776886817.939
0.0,0.0,0.0,0.0,1776886817.953
0.0,0.0,0.0,0.0,1776886817.979
0.0,0.0,0.0,0.0,1776886817.993
0.0,0.0,0.0,0.0,1776886818.933
0.0,0.0,0.0,0.0,1776886818.96
0.0,0.0,0.0,0.0,1776886818.975
0.0,0.0,0.0,0.0,1776886819.0
0.0,0.0,0.0,0.0,1776886819.013
0.0,0.0,0.0,0.0,1776886819.433
0.0,0.0,0.0,0.0,1776886819.459
0.0,0.0,0.0,0.0,1776886819.474
0.0,0.0,0.0,0.0,1776886819.502
0.0,0.0,0.0,0.0,1776886819.513
27.0,-9.0,27.0,-9.0,1776886820.433
27.0,-9.0,27.0,-9.0,1776886820.462
27.0,-9.0,27.0,-9.0,1776886820.474
27.0,-9.0,27.0,-9.0,1776886820.5
27.0,-9.0,27.0,-9.0,1776886820.514
27.0,-9.0,27.0,-9.0,1776886820.94
27.0,-9.0,27.0,-9.0,1776886820.954
27.0,-9.0,27.0,-9.0,1776886820.98
27.0,-9.0,27.0,-9.0,1776886820.994
27.0,-9.0,27.0,-9.0,1776886821.02
0.0,0.0,0.0,0.0,1776886821.939
0.0,0.0,0.0,0.0,1776886821.953
0.0,0.0,0.0,0.0,1776886821.982
0.0,0.0,0.0,0.0,1776886821.999
0.0,0.0,0.0,0.0,1776886822.015
0.0,0.0,0.0,0.0,1776886822.434
0.0,0.0,0.0,0.0,1776886822.461
0.0,0.0,0.0,0.0,1776886822.474
0.0,0.0,0.0,0.0,1776886822.499
0.0,0.0,0.0,0.0,1776886822.514
0.0,0.0,0.0,0.0,1776886822.934
0.0,0.0,0.0,0.0,1776886822.963
0.0,0.0,0.0,0.0,1776886822.976
0.0,-2.0,0.0,-2.0,1776886823.002
0.0,-2.0,0.0,-2.0,1776886823.014
6.0,-10.0,6.0,-10.0,1776886823.44
6.0,-10.0,6.0,-10.0,1776886823.456
6.0,-10.0,6.0,-10.0,1776886823.482
6.0,-10.0,6.0,-10.0,1776886823.494
6.0,-10.0,6.0,-10.0,1776886823.519
16.0,-22.0,16.0,-22.0,1776886823.953
16.0,-22.0,16.0,-22.0,1776886823.982
16.0,-22.0,16.0,-22.0,1776886823.994
16.0,-22.0,16.0,-22.0,1776886824.02
16.0,-22.0,16.0,-22.0,1776886824.034
16.0,19.0,16.0,19.0,1776886824.441
16.0,19.0,16.0,19.0,1776886824.454
16.0,19.0,16.0,19.0,1776886824.479
16.0,19.0,16.0,19.0,1776886824.497
16.0,17.0,16.0,17.0,1776886824.514
18.0,21.0,18.0,21.0,1776886824.954
18.0,21.0,18.0,21.0,1776886824.98
18.0,21.0,18.0,21.0,1776886824.994
27.0,28.0,27.0,28.0,1776886825.014
27.0,28.0,27.0,28.0,1776886825.039
51.0,51.0,51.0,51.0,1776886825.461
51.0,51.0,51.0,51.0,1776886825.474
51.0,51.0,51.0,51.0,1776886825.494
51.0,51.0,51.0,51.0,1776886825.52
61.0,63.0,61.0,63.0,1776886825.534
95.0,94.0,95.0,94.0,1776886825.954
95.0,94.0,95.0,94.0,1776886825.979
95.0,94.0,95.0,94.0,1776886825.994
95.0,94.0,95.0,94.0,1776886826.021
95.0,94.0,95.0,94.0,1776886826.034
94.0,90.0,94.0,90.0,1776886826.46
94.0,90.0,94.0,90.0,1776886826.474
94.0,90.0,94.0,90.0,1776886826.497
94.0,90.0,94.0,90.0,1776886826.514
94.0,90.0,94.0,90.0,1776886826.541
55.0,-46.0,55.0,-46.0,1776886826.959
55.0,-46.0,55.0,-46.0,1776886826.975
55.0,-46.0,55.0,-46.0,1776886827.001
55.0,-46.0,55.0,-46.0,1776886827.014
55.0,-46.0,55.0,-46.0,1776886827.04
36.0,-22.0,36.0,-22.0,1776886827.456
36.0,-22.0,36.0,-22.0,1776886827.482
36.0,-22.0,36.0,-22.0,1776886827.494
36.0,-22.0,36.0,-22.0,1776886827.52
28.0,-17.0,28.0,-17.0,1776886827.535
20.0,-17.0,20.0,-17.0,1776886827.954
20.0,-17.0,20.0,-17.0,1776886827.98
20.0,-17.0,20.0,-17.0,1776886827.994
20.0,-17.0,20.0,-17.0,1776886828.018
20.0,-17.0,20.0,-17.0,1776886828.034
21.0,22.0,21.0,22.0,1776886828.463
21.0,22.0,21.0,22.0,1776886828.474
21.0,22.0,21.0,22.0,1776886828.501
21.0,22.0,21.0,22.0,1776886828.514
7.0,17.0,7.0,17.0,1776886828.534
16.0,21.0,16.0,21.0,1776886828.961
16.0,21.0,16.0,21.0,1776886828.979
16.0,21.0,16.0,21.0,1776886828.994
16.0,21.0,16.0,21.0,1776886829.021
16.0,21.0,16.0,21.0,1776886829.034
55.0,46.0,55.0,46.0,1776886829.46
55.0,46.0,55.0,46.0,1776886829.474
55.0,46.0,55.0,46.0,1776886829.499
55.0,46.0,55.0,46.0,1776886829.514
55.0,46.0,55.0,46.0,1776886829.54
88.0,79.0,88.0,79.0,1776886829.954
95.0,90.0,95.0,90.0,1776886829.982
95.0,90.0,95.0,90.0,1776886829.994
95.0,90.0,95.0,90.0,1776886830.019
95.0,90.0,95.0,90.0,1776886830.035
105.0,97.0,105.0,97.0,1776886830.474
105.0,97.0,105.0,97.0,1776886830.499
105.0,97.0,105.0,97.0,1776886830.514
104.0,96.0,104.0,96.0,1776886830.542
104.0,96.0,104.0,96.0,1776886830.554
97.0,86.0,97.0,86.0,1776886830.98
97.0,86.0,97.0,86.0,1776886830.995
97.0,86.0,97.0,86.0,1776886831.022
97.0,86.0,97.0,86.0,1776886831.034
97.0,86.0,97.0,86.0,1776886831.059
93.0,69.0,93.0,69.0,1776886831.474
93.0,69.0,93.0,69.0,1776886831.501
93.0,69.0,93.0,69.0,1776886831.514
93.0,69.0,93.0,69.0,1776886831.54
93.0,69.0,93.0,69.0,1776886831.554
90.0,72.0,90.0,72.0,1776886831.98
90.0,72.0,90.0,72.0,1776886831.994
90.0,72.0,90.0,72.0,1776886832.02
90.0,72.0,90.0,72.0,1776886832.034
90.0,72.0,90.0,72.0,1776886832.06
-63.0,51.0,-63.0,51.0,1776886832.481
-52.0,46.0,-52.0,46.0,1776886832.496
-52.0,46.0,-52.0,46.0,1776886832.514
-52.0,46.0,-52.0,46.0,1776886832.541
-52.0,46.0,-52.0,46.0,1776886832.554
-31.0,29.0,-31.0,29.0,1776886832.979
-31.0,29.0,-31.0,29.0,1776886832.994
-25.0,21.0,-25.0,21.0,1776886833.021
-25.0,21.0,-25.0,21.0,1776886833.034
-25.0,21.0,-25.0,21.0,1776886833.06
-18.0,16.0,-18.0,16.0,1776886833.482
-18.0,16.0,-18.0,16.0,1776886833.495
-18.0,16.0,-18.0,16.0,1776886833.521
-18.0,16.0,-18.0,16.0,1776886833.535
-18.0,16.0,-18.0,16.0,1776886833.561
16.0,18.0,16.0,18.0,1776886834.0
16.0,18.0,16.0,18.0,1776886834.014
16.0,18.0,16.0,18.0,1776886834.043
16.0,18.0,16.0,18.0,1776886834.054
16.0,18.0,16.0,18.0,1776886834.083
22.0,26.0,22.0,26.0,1776886834.5
22.0,26.0,22.0,26.0,1776886834.514
28.0,29.0,28.0,29.0,1776886834.534
28.0,29.0,28.0,29.0,1776886834.56
28.0,29.0,28.0,29.0,1776886834.575
36.0,49.0,36.0,49.0,1776886834.995
36.0,49.0,36.0,49.0,1776886835.021
36.0,49.0,36.0,49.0,1776886835.034
36.0,49.0,36.0,49.0,1776886835.06
36.0,49.0,36.0,49.0,1776886835.074
54.0,76.0,54.0,76.0,1776886835.474
54.0,76.0,54.0,76.0,1776886835.502
60.0,81.0,60.0,81.0,1776886835.514
60.0,81.0,60.0,81.0,1776886835.541
60.0,81.0,60.0,81.0,1776886835.554
60.0,93.0,60.0,93.0,1776886835.975
60.0,93.0,60.0,93.0,1776886836.0
60.0,93.0,60.0,93.0,1776886836.015
60.0,95.0,60.0,95.0,1776886836.042
60.0,95.0,60.0,95.0,1776886836.055
58.0,98.0,58.0,98.0,1776886836.5
58.0,98.0,58.0,98.0,1776886836.518
58.0,98.0,58.0,98.0,1776886836.534
58.0,98.0,58.0,98.0,1776886836.56
60.0,100.0,60.0,100.0,1776886836.576
59.0,99.0,59.0,99.0,1776886836.995
59.0,99.0,59.0,99.0,1776886837.022
59.0,99.0,59.0,99.0,1776886837.034
59.0,99.0,59.0,99.0,1776886837.06
59.0,97.0,59.0,97.0,1776886837.074
59.0,99.0,59.0,99.0,1776886837.494
59.0,99.0,59.0,99.0,1776886837.521
59.0,99.0,59.0,99.0,1776886837.539
59.0,99.0,59.0,99.0,1776886837.555
59.0,99.0,59.0,99.0,1776886837.581
58.0,98.0,58.0,98.0,1776886838.003
58.0,98.0,58.0,98.0,1776886838.017
58.0,98.0,58.0,98.0,1776886838.035
57.0,97.0,57.0,97.0,1776886838.054
57.0,97.0,57.0,97.0,1776886838.08
58.0,98.0,58.0,98.0,1776886838.495
58.0,98.0,58.0,98.0,1776886838.521
58.0,98.0,58.0,98.0,1776886838.534
58.0,98.0,58.0,98.0,1776886838.56
58.0,98.0,58.0,98.0,1776886838.577
57.0,96.0,57.0,96.0,1776886838.996
57.0,96.0,57.0,96.0,1776886839.021
57.0,96.0,57.0,96.0,1776886839.034
57.0,96.0,57.0,96.0,1776886839.06
57.0,96.0,57.0,96.0,1776886839.075
58.0,94.0,58.0,94.0,1776886839.502
58.0,94.0,58.0,94.0,1776886839.514
58.0,94.0,58.0,94.0,1776886839.54
58.0,94.0,58.0,94.0,1776886839.555
58.0,94.0,58.0,94.0,1776886839.582
60.0,94.0,60.0,94.0,1776886840.0
60.0,94.0,60.0,94.0,1776886840.018
60.0,94.0,60.0,94.0,1776886840.05
60.0,94.0,60.0,94.0,1776886840.073
60.0,94.0,60.0,94.0,1776886840.083
48.0,76.0,48.0,76.0,1776886840.496
48.0,76.0,48.0,76.0,1776886840.521
48.0,76.0,48.0,76.0,1776886840.534
40.0,66.0,40.0,66.0,1776886840.56
40.0,66.0,40.0,66.0,1776886840.576
22.0,39.0,22.0,39.0,1776886840.994
22.0,39.0,22.0,39.0,1776886841.02
22.0,39.0,22.0,39.0,1776886841.034
16.0,29.0,16.0,29.0,1776886841.061
16.0,29.0,16.0,29.0,1776886841.074
0.0,1.0,0.0,1.0,1776886841.501
0.0,1.0,0.0,1.0,1776886841.522
0.0,1.0,0.0,1.0,1776886841.536
0.0,1.0,0.0,1.0,1776886841.562
0.0,1.0,0.0,1.0,1776886841.574
0.0,1.0,0.0,1.0,1776886842.0
0.0,1.0,0.0,1.0,1776886842.015
0.0,1.0,0.0,1.0,1776886842.041
0.0,1.0,0.0,1.0,1776886842.055
0.0,1.0,0.0,1.0,1776886842.081
-6.0,3.0,-6.0,3.0,1776886842.515
-6.0,3.0,-6.0,3.0,1776886842.544
-6.0,3.0,-6.0,3.0,1776886842.554
-6.0,3.0,-6.0,3.0,1776886842.58
-9.0,4.0,-9.0,4.0,1776886842.594
9.0,8.0,9.0,8.0,1776886843.014
9.0,8.0,9.0,8.0,1776886843.04
9.0,8.0,9.0,8.0,1776886843.057
9.0,8.0,9.0,8.0,1776886843.074
9.0,8.0,9.0,8.0,1776886843.101
10.0,10.0,10.0,10.0,1776886843.52
10.0,10.0,10.0,10.0,1776886843.538
10.0,10.0,10.0,10.0,1776886843.554
16.0,19.0,16.0,19.0,1776886843.58
16.0,19.0,16.0,19.0,1776886843.594
40.0,45.0,40.0,45.0,1776886844.021
40.0,45.0,40.0,45.0,1776886844.034
40.0,45.0,40.0,45.0,1776886844.062
51.0,51.0,51.0,51.0,1776886844.075
51.0,51.0,51.0,51.0,1776886844.101
61.0,62.0,61.0,62.0,1776886844.514
61.0,62.0,61.0,62.0,1776886844.534
61.0,62.0,61.0,62.0,1776886844.56
61.0,62.0,61.0,62.0,1776886844.576
61.0,62.0,61.0,62.0,1776886844.602
41.0,40.0,41.0,40.0,1776886845.034
41.0,40.0,41.0,40.0,1776886845.06
41.0,40.0,41.0,40.0,1776886845.074
31.0,31.0,31.0,31.0,1776886845.103
31.0,31.0,31.0,31.0,1776886845.114
10.0,10.0,10.0,10.0,1776886845.514
0.0,0.0,0.0,0.0,1776886845.54
0.0,0.0,0.0,0.0,1776886845.554
0.0,0.0,0.0,0.0,1776886845.581
0.0,0.0,0.0,0.0,1776886845.594
23.0,24.0,23.0,24.0,1776886846.016
33.0,34.0,33.0,34.0,1776886846.035
33.0,34.0,33.0,34.0,1776886846.062
33.0,34.0,33.0,34.0,1776886846.079
33.0,34.0,33.0,34.0,1776886846.096
33.0,34.0,33.0,34.0,1776886846.534
33.0,34.0,33.0,34.0,1776886846.56
33.0,34.0,33.0,34.0,1776886846.577
33.0,34.0,33.0,34.0,1776886846.602
33.0,34.0,33.0,34.0,1776886846.614
29.0,-30.0,29.0,-30.0,1776886847.034
29.0,-30.0,29.0,-30.0,1776886847.061
29.0,-30.0,29.0,-30.0,1776886847.074
29.0,-30.0,29.0,-30.0,1776886847.1
29.0,-30.0,29.0,-30.0,1776886847.114
13.0,-3.0,13.0,-3.0,1776886847.54
13.0,-3.0,13.0,-3.0,1776886847.554
13.0,-3.0,13.0,-3.0,1776886847.581
13.0,-3.0,13.0,-3.0,1776886847.594
13.0,-3.0,13.0,-3.0,1776886847.615
19.0,-16.0,19.0,-16.0,1776886848.034
19.0,-16.0,19.0,-16.0,1776886848.055
19.0,-16.0,19.0,-16.0,1776886848.08
19.0,-16.0,19.0,-16.0,1776886848.096
19.0,-16.0,19.0,-16.0,1776886848.122
10.0,-16.0,10.0,-16.0,1776886848.541
8.0,-16.0,8.0,-16.0,1776886848.554
8.0,-16.0,8.0,-16.0,1776886848.58
8.0,-16.0,8.0,-16.0,1776886848.594
8.0,-16.0,8.0,-16.0,1776886848.623
6.0,0.0,6.0,0.0,1776886849.04
6.0,0.0,6.0,0.0,1776886849.058
3.0,0.0,3.0,0.0,1776886849.074
3.0,0.0,3.0,0.0,1776886849.101
3.0,0.0,3.0,0.0,1776886849.114
3.0,0.0,3.0,0.0,1776886849.536
