x,y,z,t
-11601.0,-276.0,-465.0,1776886928.416
-10639.0,261.0,-7705.0,1776886928.923
1508.0,-2869.0,-15393.0,1776886929.422
1431.0,-7659.0,-9525.0,1776886929.922
3533.0,-8161.0,-6928.0,1776886930.417
2336.0,-1731.0,-15020.0,1776886930.936
-11641.0,-446.0,315.0,1776886931.938
-11694.0,-406.0,240.0,1776886932.416
-11579.0,-394.0,245.0,1776886932.937
-11296.0,-929.0,1612.0,1776886933.442
-1452.0,-7376.0,3627.0,1776886933.945
-454.0,-5744.0,-3398.0,1776886934.446
-707.0,-5524.0,-3613.0,1776886935.443
-662.0,-5851.0,-3295.0,1776886935.936
-1074.0,-7716.0,192.0,1776886936.442
-8689.0,-1349.0,5050.0,1776886936.936
-11156.0,3408.0,-695.0,1776886937.442
-5052.0,9136.0,-5475.0,1776886937.936
1266.0,10468.0,-5328.0,1776886938.456
8488.0,15868.0,8540.0,1776886938.957
8351.0,14288.0,12605.0,1776886939.457
6956.0,13603.0,13764.0,1776886939.956
6976.0,13633.0,13577.0,1776886940.462
6951.0,13561.0,13797.0,1776886941.456
6868.0,13476.0,13792.0,1776886941.957
7006.0,13658.0,13597.0,1776886942.456
6933.0,13593.0,13822.0,1776886943.457
6861.0,13353.0,13754.0,1776886943.976
6861.0,13588.0,13669.0,1776886944.478
7053.0,13711.0,13627.0,1776886944.976
7068.0,13696.0,13654.0,1776886945.487
6938.0,13666.0,13817.0,1776886945.976
6966.0,13643.0,13582.0,1776886946.977
7208.0,13741.0,13674.0,1776886947.483
7106.0,13746.0,13782.0,1776886947.982
7063.0,13773.0,13827.0,1776886948.479
7023.0,13721.0,13664.0,1776886948.977
7073.0,13711.0,13542.0,1776886949.477
7161.0,13746.0,13729.0,1776886949.984
7006.0,13741.0,13797.0,1776886950.977
7073.0,13778.0,13637.0,1776886951.498
6991.0,13573.0,13622.0,1776886952.004
6841.0,13613.0,13822.0,1776886952.997
6856.0,13516.0,13637.0,1776886953.497
7023.0,13648.0,13639.0,1776886954.003
6831.0,13551.0,13832.0,1776886954.497
6893.0,13536.0,13709.0,1776886955.519
6991.0,13653.0,13637.0,1776886956.497
6893.0,13358.0,13739.0,1776886957.525
6231.0,8863.0,15297.0,1776886958.017
3988.0,-6231.0,387.0,1776886958.517
8778.0,-3484.0,-8765.0,1776886959.017
8666.0,-3541.0,-8923.0,1776886959.524
8656.0,-3561.0,-8765.0,1776886960.025
8836.0,-3474.0,-8648.0,1776886960.517
8726.0,-3536.0,-8918.0,1776886961.523
8381.0,-4304.0,-8618.0,1776886962.537
6556.0,-8004.0,-7270.0,1776886963.023
3768.0,-10661.0,-4153.0,1776886964.019
4501.0,-10514.0,-4480.0,1776886964.518
8323.0,-7126.0,-6373.0,1776886965.537
9446.0,3906.0,-7403.0,1776886966.537
7596.0,7588.0,-7310.0,1776886967.039
4841.0,10068.0,-6383.0,1776886967.537
2218.0,11166.0,-4950.0,1776886968.048
-227.0,11826.0,-2563.0,1776886968.537
-1307.0,11661.0,-1798.0,1776886969.043
-6044.0,9608.0,1580.0,1776886969.563
-8819.0,6348.0,4137.0,1776886970.058
-9484.0,1386.0,6340.0,1776886970.563
-7289.0,-2111.0,7330.0,1776886971.057
-7454.0,-2194.0,7667.0,1776886971.566
-7517.0,-2286.0,7452.0,1776886972.057
-11271.0,-66.0,2217.0,1776886972.559
-11569.0,1763.0,-1398.0,1776886973.057
-11579.0,1748.0,-1270.0,1776886973.577
-11781.0,1563.0,-1303.0,1776886974.057
