step,source_index,timestamp,relative_time_sec,image,control_index,telemetry_index,control_timestamp,control_relative_time_sec,telemetry_timestamp,telemetry_relative_time_sec,linear,angular,orientation,speed,battery,signal_level,gps_signal,latitude,longitude,vibration
211,211,1773963274.025075,45.93658089637756,000211.png,299,212,1773948869.9233315,45.95894241333008,1773948873.879,45.80399990081787,0.5,5.015690350573289e-15,144.0,0.009999999776482582,52.0,5.0,0.0,1000.0,1000.0,0.0
212,212,1773963274.247544,46.15904998779297,000212.png,301,213,1773948870.195258,46.23086881637573,1773948874.439,46.36399984359741,0.3901650309562683,-0.2651650309562683,151.0,0.20000000298023224,52.0,5.0,0.0,1000.0,1000.0,0.0
213,213,1773963274.441067,46.35257291793823,000213.png,302,213,1773948870.2896461,46.32525706291199,1773948874.439,46.36399984359741,0.37185922265052795,-0.30935922265052795,151.0,0.20000000298023224,52.0,5.0,0.0,1000.0,1000.0,0.0
214,214,1773963274.665445,46.576951026916504,000214.png,304,214,1773948870.5381892,46.5738000869751,1773948874.439,46.36399984359741,0.3581298589706421,-0.3425048589706421,151.0,0.20000000298023224,52.0,5.0,0.0,1000.0,1000.0,0.0
215,215,1773963274.852111,46.76361703872681,000215.png,305,215,1773948870.715218,46.750828981399536,1773948874.902,46.82699990272522,0.35584160685539246,-0.34802910685539246,126.0,0.4399999976158142,52.0,5.0,0.0,1000.0,1000.0,0.0
216,216,1773963275.102563,47.014068841934204,000216.png,307,216,1773948870.9135678,46.94917869567871,1773948874.902,46.82699990272522,0.4273487627506256,-0.17539562284946442,126.0,0.4399999976158142,52.0,5.0,0.0,1000.0,1000.0,0.0
217,217,1773963275.31997,47.231475830078125,000217.png,309,216,1773948871.1271234,47.162734270095825,1773948874.902,46.82699990272522,0.4818371832370758,-0.043848905712366104,126.0,0.4399999976158142,52.0,5.0,0.0,1000.0,1000.0,0.0
218,218,1773963280.89432,52.80582594871521,000218.png,345,225,1773948875.8371098,51.87272071838379,1773948880.322,52.246999979019165,0.4999980926513672,1.9071151200478198e-06,58.0,0.0,53.0,5.0,0.0,1000.0,1000.0,0.0
219,219,1773963281.05486,52.96636605262756,000219.png,346,225,1773948877.8911204,53.92673134803772,1773948880.322,52.246999979019165,0.2499990463256836,9.535575600239099e-07,58.0,0.0,53.0,5.0,0.0,1000.0,1000.0,0.0
220,220,1773963281.216919,53.128424882888794,000220.png,346,225,1773948877.8911204,53.92673134803772,1773948880.322,52.246999979019165,0.2499990463256836,9.535575600239099e-07,58.0,0.0,53.0,5.0,0.0,1000.0,1000.0,0.0
221,221,1773963281.378456,53.28996205329895,000221.png,346,225,1773948877.8911204,53.92673134803772,1773948880.322,52.246999979019165,0.2499990463256836,9.535575600239099e-07,58.0,0.0,53.0,5.0,0.0,1000.0,1000.0,0.0
222,222,1773963281.53712,53.44862604141235,000222.png,346,226,1773948877.8911204,53.92673134803772,1773948882.419,54.3439998626709,0.2499990463256836,9.535575600239099e-07,58.0,0.0,53.0,5.0,0.0,1000.0,1000.0,0.0
223,223,1773963281.693888,53.60539388656616,000223.png,346,226,1773948877.8911204,53.92673134803772,1773948882.419,54.3439998626709,0.2499990463256836,9.535575600239099e-07,58.0,0.0,53.0,5.0,0.0,1000.0,1000.0,0.0
224,224,1773963281.84841,53.759915828704834,000224.png,346,226,1773948877.8911204,53.92673134803772,1773948882.419,54.3439998626709,0.2499990463256836,9.535575600239099e-07,58.0,0.0,53.0,5.0,0.0,1000.0,1000.0,0.0
225,225,1773963282.00863,53.92013597488403,000225.png,346,226,1773948877.8911204,53.92673134803772,1773948882.419,54.3439998626709,0.2499990463256836,9.535575600239099e-07,58.0,0.0,53.0,5.0,0.0,1000.0,1000.0,0.0
226,226,1773963282.195141,54.10664701461792,000226.png,349,226,1773948878.0927844,54.128395318984985,1773948882.419,54.3439998626709,0.03124988079071045,1.1919469500298874e-07,58.0,0.0,53.0,5.0,0.0,1000.0,1000.0,0.0
227,227,1773963282.422678,54.33418393135071,000227.png,350,226,1773948878.152425,54.18803596496582,1773948882.419,54.3439998626709,0.015624940395355225,5.959734750149437e-08,58.0,0.0,53.0,5.0,0.0,1000.0,1000.0,0.0
228,228,1773963282.661239,54.572744846343994,000228.png,350,227,1773948878.152425,54.18803596496582,1773948882.419,54.3439998626709,0.015624940395355225,5.959734750149437e-08,58.0,0.0,53.0,5.0,0.0,1000.0,1000.0,0.0
229,229,1773963282.907253,54.818758964538574,000229.png,351,228,1773948879.1910558,55.22666668891907,1773948882.919,54.8439998626709,2.980220870085759e-08,1.1367291927622675e-13,58.0,0.0,53.0,5.0,0.0,1000.0,1000.0,0.0
230,230,1773963283.193595,55.105100870132446,000230.png,351,230,1773948879.1910558,55.22666668891907,1773948883.427,55.35199999809265,2.980220870085759e-08,1.1367291927622675e-13,58.0,0.0,53.0,5.0,0.0,1000.0,1000.0,0.0
231,231,1773963283.417312,55.32881784439087,000231.png,351,230,1773948879.1910558,55.22666668891907,1773948883.427,55.35199999809265,2.980220870085759e-08,1.1367291927622675e-13,58.0,0.0,53.0,5.0,0.0,1000.0,1000.0,0.0
232,232,1773963283.659874,55.57137989997864,000232.png,351,231,1773948879.1910558,55.22666668891907,1773948883.427,55.35199999809265,2.980220870085759e-08,1.1367291927622675e-13,58.0,0.0,53.0,5.0,0.0,1000.0,1000.0,0.0
233,233,1773963283.935807,55.847312927246094,000233.png,352,232,1773948880.2272425,56.262853384017944,1773948883.938,55.86299991607666,1.1368640404074704e-13,4.3362777433863353e-19,58.0,0.0,53.0,5.0,0.0,1000.0,1000.0,0.0
234,234,1773963284.165985,56.07749104499817,000234.png,352,234,1773948880.2272425,56.262853384017944,1773948883.938,55.86299991607666,1.1368640404074704e-13,4.3362777433863353e-19,58.0,0.0,53.0,5.0,0.0,1000.0,1000.0,0.0
235,235,1773963284.423861,56.33536696434021,000235.png,352,235,1773948880.2272425,56.262853384017944,1773948884.519,56.444000005722046,1.1368640404074704e-13,4.3362777433863353e-19,58.0,0.0,53.0,5.0,0.0,1000.0,1000.0,0.0
236,236,1773963284.715334,56.62683987617493,000236.png,352,235,1773948880.2272425,56.262853384017944,1773948884.519,56.444000005722046,1.1368640404074704e-13,4.3362777433863353e-19,58.0,0.0,53.0,5.0,0.0,1000.0,1000.0,0.0
237,237,1773963285.000011,56.91151690483093,000237.png,353,236,1773948881.2474573,57.28306818008423,1773948884.995,56.919999837875366,1.0841980365824417e-19,4.1353967126715996e-25,58.0,0.0,53.0,5.0,0.0,1000.0,1000.0,0.0
238,238,1773963285.25485,57.16635584831238,000238.png,353,237,1773948881.2474573,57.28306818008423,1773948884.995,56.919999837875366,1.0841980365824417e-19,4.1353967126715996e-25,58.0,0.0,53.0,5.0,0.0,1000.0,1000.0,0.0
239,239,1773963285.531568,57.443073987960815,000239.png,353,238,1773948881.2474573,57.28306818008423,1773948885.521,57.44599986076355,1.0841980365824417e-19,4.1353967126715996e-25,58.0,0.0,53.0,5.0,0.0,1000.0,1000.0,0.0
240,240,1773963285.768761,57.68026685714722,000240.png,353,239,1773948881.2474573,57.28306818008423,1773948885.521,57.44599986076355,1.0841980365824417e-19,4.1353967126715996e-25,58.0,0.0,53.0,5.0,0.0,1000.0,1000.0,0.0
241,241,1773963286.003526,57.91503190994263,000241.png,354,240,1773948882.2868824,58.32249331474304,1773948885.994,57.918999910354614,4.135887285547034e-25,1.5775286532102965e-30,58.0,0.0,53.0,5.0,0.0,1000.0,1000.0,0.0
242,242,1773963286.346275,58.25778102874756,000242.png,354,242,1773948882.2868824,58.32249331474304,1773948886.611,58.53600001335144,4.135887285547034e-25,1.5775286532102965e-30,58.0,0.0,53.0,5.0,0.0,1000.0,1000.0,0.0
243,243,1773963286.62429,58.53579592704773,000243.png,354,242,1773948882.2868824,58.32249331474304,1773948886.611,58.53600001335144,4.135887285547034e-25,1.5775286532102965e-30,58.0,0.0,53.0,5.0,0.0,1000.0,1000.0,0.0
244,244,1773963286.87888,58.79038596153259,000244.png,354,243,1773948882.2868824,58.32249331474304,1773948886.611,58.53600001335144,4.135887285547034e-25,1.5775286532102965e-30,58.0,0.0,53.0,5.0,0.0,1000.0,1000.0,0.0
245,245,1773963287.152203,59.063709020614624,000245.png,355,244,1773948883.3306925,59.36630344390869,1773948887.144,59.069000005722046,1.5777157919109474e-30,6.017794239846407e-36,58.0,0.0,53.0,5.0,0.0,1000.0,1000.0,0.0
246,246,1773963287.396282,59.30778789520264,000246.png,355,246,1773948883.3306925,59.36630344390869,1773948887.621,59.5460000038147,1.5777157919109474e-30,6.017794239846407e-36,58.0,0.0,53.0,5.0,0.0,1000.0,1000.0,0.0
247,247,1773963287.633511,59.54501700401306,000247.png,355,246,1773948883.3306925,59.36630344390869,1773948887.621,59.5460000038147,1.5777157919109474e-30,6.017794239846407e-36,58.0,0.0,53.0,5.0,0.0,1000.0,1000.0,0.0
248,248,1773963287.916125,59.8276309967041,000248.png,355,248,1773948883.3306925,59.36630344390869,1773948888.033,59.95799994468689,1.5777157919109474e-30,6.017794239846407e-36,58.0,0.0,53.0,5.0,0.0,1000.0,1000.0,0.0
249,249,1773963288.216565,60.12807083129883,000249.png,356,248,1773948884.375783,60.411393880844116,1773948888.033,59.95799994468689,3.0092540586680363e-36,1.1478035721284577e-41,58.0,0.0,53.0,5.0,0.0,1000.0,1000.0,0.0
250,250,1773963288.490447,60.40195298194885,000250.png,356,249,1773948884.375783,60.411393880844116,1773948888.536,60.460999965667725,3.0092540586680363e-36,1.1478035721284577e-41,58.0,0.0,53.0,5.0,0.0,1000.0,1000.0,0.0
251,251,1773963288.856112,60.76761794090271,000251.png,356,250,1773948884.375783,60.411393880844116,1773948888.536,60.460999965667725,3.0092540586680363e-36,1.1478035721284577e-41,58.0,0.0,53.0,5.0,0.0,1000.0,1000.0,0.0
252,252,1773963289.17538,61.086885929107666,000252.png,357,251,1773948885.3830762,61.41868710517883,1773948889.168,61.09299993515015,5.739718509874451e-42,0.0,58.0,0.0,53.0,5.0,0.0,1000.0,1000.0,0.0
253,253,1773963289.441853,61.35335898399353,000253.png,357,253,1773948885.3830762,61.41868710517883,1773948889.559,61.48399996757507,5.739718509874451e-42,0.0,58.0,0.0,53.0,5.0,0.0,1000.0,1000.0,0.0
254,254,1773963289.780239,61.6917450428009,000254.png,357,253,1773948885.3830762,61.41868710517883,1773948889.559,61.48399996757507,5.739718509874451e-42,0.0,58.0,0.0,53.0,5.0,0.0,1000.0,1000.0,0.0
255,255,1773963290.031966,61.943471908569336,000255.png,358,254,1773948886.3914292,62.427040100097656,1773948890.06,61.984999895095825,0.0,0.0,58.0,0.0,53.0,5.0,0.0,1000.0,1000.0,0.0
256,256,1773963290.335863,62.247369050979614,000256.png,358,255,1773948886.3914292,62.427040100097656,1773948890.06,61.984999895095825,0.0,0.0,58.0,0.0,53.0,5.0,0.0,1000.0,1000.0,0.0
257,257,1773963290.627436,62.538941860198975,000257.png,358,256,1773948886.3914292,62.427040100097656,1773948890.618,62.54299998283386,0.0,0.0,58.0,0.0,53.0,5.0,0.0,1000.0,1000.0,0.0
258,258,1773963290.888995,62.80050086975098,000258.png,358,258,1773948886.3914292,62.427040100097656,1773948891.108,63.032999992370605,0.0,0.0,58.0,0.0,53.0,5.0,0.0,1000.0,1000.0,0.0
259,259,1773963291.119995,63.031501054763794,000259.png,359,258,1773948887.429937,63.46554780006409,1773948891.108,63.032999992370605,0.0,0.0,58.0,0.0,53.0,5.0,0.0,1000.0,1000.0,0.0
260,260,1773963291.354465,63.265970945358276,000260.png,359,259,1773948887.429937,63.46554780006409,1773948891.108,63.032999992370605,0.0,0.0,58.0,0.0,53.0,5.0,0.0,1000.0,1000.0,0.0
261,261,1773963291.557929,63.46943497657776,000261.png,359,260,1773948887.429937,63.46554780006409,1773948891.588,63.51300001144409,0.0,0.0,58.0,0.0,53.0,5.0,0.0,1000.0,1000.0,0.0
262,262,1773963291.821079,63.732584953308105,000262.png,359,262,1773948887.429937,63.46554780006409,1773948891.588,63.51300001144409,0.0,0.0,58.0,0.0,53.0,5.0,0.0,1000.0,1000.0,0.0
263,263,1773963292.053297,63.964802980422974,000263.png,359,263,1773948887.429937,63.46554780006409,1773948892.111,64.03600001335144,0.0,0.0,58.0,0.0,53.0,5.0,0.0,1000.0,1000.0,0.0
264,264,1773963292.30094,64.21244597434998,000264.png,360,264,1773948888.4475455,64.48315644264221,1773948892.111,64.03600001335144,0.0,0.0,58.0,0.0,53.0,5.0,0.0,1000.0,1000.0,0.0
265,265,1773963292.534753,64.44625902175903,000265.png,360,265,1773948888.4475455,64.48315644264221,1773948892.766,64.69099998474121,0.0,0.0,62.0,0.029999999329447746,53.0,5.0,0.0,1000.0,1000.0,0.0
266,266,1773963292.775231,64.6867368221283,000266.png,360,265,1773948888.4475455,64.48315644264221,1773948892.766,64.69099998474121,0.0,0.0,62.0,0.029999999329447746,53.0,5.0,0.0,1000.0,1000.0,0.0
267,267,1773963293.014391,64.92589688301086,000267.png,360,267,1773948888.4475455,64.48315644264221,1773948893.212,65.13699984550476,0.0,0.0,57.0,0.6100000143051147,53.0,5.0,0.0,1000.0,1000.0,0.0
268,268,1773963293.220992,65.13249802589417,000268.png,361,267,1773948889.4526582,65.48826909065247,1773948893.212,65.13699984550476,0.0,0.0,57.0,0.6100000143051147,53.0,5.0,0.0,1000.0,1000.0,0.0
269,269,1773963293.401931,65.31343698501587,000269.png,361,268,1773948889.4526582,65.48826909065247,1773948893.212,65.13699984550476,0.0,0.0,57.0,0.6100000143051147,53.0,5.0,0.0,1000.0,1000.0,0.0
270,270,1773963293.678591,65.590096950531,000270.png,361,269,1773948889.4526582,65.48826909065247,1773948893.678,65.6029999256134,0.0,0.0,53.0,1.440000057220459,52.0,5.0,0.0,1000.0,1000.0,0.0
271,271,1773963293.943864,65.85537004470825,000271.png,361,270,1773948889.4526582,65.48826909065247,1773948893.678,65.6029999256134,0.0,0.0,53.0,1.440000057220459,52.0,5.0,0.0,1000.0,1000.0,0.0
272,272,1773963294.239109,66.15061497688293,000272.png,362,271,1773948890.4983394,66.5339503288269,1773948894.231,66.15599989891052,0.0,0.0,56.0,1.3200000524520874,52.0,5.0,0.0,1000.0,1000.0,0.0
273,273,1773963294.4183,66.32980585098267,000273.png,362,273,1773948890.4983394,66.5339503288269,1773948894.231,66.15599989891052,0.0,0.0,56.0,1.3200000524520874,52.0,5.0,0.0,1000.0,1000.0,0.0
274,274,1773963294.604779,66.51628494262695,000274.png,362,274,1773948890.4983394,66.5339503288269,1773948894.655,66.57999992370605,0.0,0.0,61.0,0.46000000834465027,52.0,5.0,0.0,1000.0,1000.0,0.0
275,275,1773963294.824407,66.73591303825378,000275.png,362,275,1773948890.4983394,66.5339503288269,1773948894.655,66.57999992370605,0.0,0.0,61.0,0.46000000834465027,52.0,5.0,0.0,1000.0,1000.0,0.0
276,276,1773963295.102266,67.01377201080322,000276.png,362,276,1773948890.4983394,66.5339503288269,1773948895.168,67.09299993515015,0.0,0.0,61.0,0.05000000074505806,52.0,5.0,0.0,1000.0,1000.0,0.0
277,277,1773963295.361825,67.27333092689514,000277.png,363,277,1773948891.539936,67.57554697990417,1773948895.168,67.09299993515015,0.0,0.0,61.0,0.05000000074505806,52.0,5.0,0.0,1000.0,1000.0,0.0
278,278,1773963295.574725,67.48623085021973,000278.png,363,278,1773948891.539936,67.57554697990417,1773948895.755,67.6800000667572,0.0,0.0,59.0,0.03999999910593033,52.0,5.0,0.0,1000.0,1000.0,0.0
279,279,1773963295.763317,67.67482304573059,000279.png,363,278,1773948891.539936,67.57554697990417,1773948895.755,67.6800000667572,0.0,0.0,59.0,0.03999999910593033,52.0,5.0,0.0,1000.0,1000.0,0.0
280,280,1773963296.004757,67.91626286506653,000280.png,364,279,1773948891.9658058,68.00141668319702,1773948895.755,67.6800000667572,0.25,0.0,59.0,0.03999999910593033,52.0,5.0,0.0,1000.0,1000.0,0.0
281,281,1773963296.250966,68.16247200965881,000281.png,365,280,1773948892.110971,68.14658188819885,1773948896.248,68.1729998588562,0.375,0.0,44.0,0.07000000029802322,52.0,5.0,0.0,1000.0,1000.0,0.0
282,282,1773963296.516914,68.42841982841492,000282.png,367,283,1773948892.357136,68.392746925354,1773948896.726,68.65100002288818,0.46875,0.0,27.0,0.25,52.0,5.0,0.0,1000.0,1000.0,0.0
283,283,1773963296.703998,68.61550402641296,000283.png,368,283,1773948892.5912008,68.62681174278259,1773948896.726,68.65100002288818,0.484375,0.0,27.0,0.25,52.0,5.0,0.0,1000.0,1000.0,0.0
284,284,1773963296.94023,68.851735830307,000284.png,369,283,1773948892.83179,68.8674008846283,1773948896.726,68.65100002288818,0.4921875,0.0,27.0,0.25,52.0,5.0,0.0,1000.0,1000.0,0.0
285,285,1773963297.164572,69.07607793807983,000285.png,370,284,1773948893.0711534,69.10676431655884,1773948897.189,69.11399984359741,0.24609375,0.0,26.0,0.1899999976158142,52.0,5.0,0.0,1000.0,1000.0,0.0
286,286,1773963297.421258,69.33276391029358,000286.png,371,286,1773948893.2794638,69.31507468223572,1773948897.189,69.11399984359741,0.123046875,0.0,26.0,0.1899999976158142,52.0,5.0,0.0,1000.0,1000.0,0.0
287,287,1773963297.636963,69.5484688282013,000287.png,373,287,1773948893.533291,69.56890201568604,1773948897.912,69.83699989318848,0.03076171875,0.0,29.0,0.33000001311302185,52.0,5.0,0.0,1000.0,1000.0,0.0
288,288,1773963297.915394,69.82690000534058,000288.png,374,287,1773948893.735325,69.77093601226807,1773948897.912,69.83699989318848,0.015380859375,0.0,29.0,0.33000001311302185,52.0,5.0,0.0,1000.0,1000.0,0.0
289,289,1773963298.20684,70.11834597587585,000289.png,374,289,1773948893.735325,69.77093601226807,1773948898.255,70.1800000667572,0.015380859375,0.0,31.0,1.0399999618530273,52.0,5.0,0.0,1000.0,1000.0,0.0
290,290,1773963298.449157,70.3606629371643,000290.png,375,290,1773948894.5359287,70.57153964042664,1773948898.255,70.1800000667572,4.6938657760620117e-07,0.25,31.0,1.0399999618530273,52.0,5.0,0.0,1000.0,1000.0,0.0
291,291,1773963298.627776,70.53928184509277,000291.png,375,291,1773948894.5359287,70.57153964042664,1773948898.806,70.73099994659424,4.6938657760620117e-07,0.25,35.0,1.6399999856948853,52.0,5.0,0.0,1000.0,1000.0,0.0
292,292,1773963298.807253,70.71875882148743,000292.png,376,291,1773948894.6601632,70.69577407836914,1773948898.806,70.73099994659424,2.3469328880310059e-07,0.375,35.0,1.6399999856948853,52.0,5.0,0.0,1000.0,1000.0,0.0
293,293,1773963299.033814,70.94531989097595,000293.png,377,292,1773948894.8801866,70.91579747200012,1773948898.806,70.73099994659424,1.1734664440155029e-07,0.4375,35.0,1.6399999856948853,52.0,5.0,0.0,1000.0,1000.0,0.0
294,294,1773963299.25864,71.17014598846436,000294.png,379,293,1773948895.158623,71.19423389434814,1773948899.275,71.20000004768372,2.9336661100387573e-08,0.484375,50.0,1.850000023841858,52.0,4.0,0.0,1000.0,1000.0,0.0
295,295,1773963299.52712,71.4386260509491,000295.png,381,294,1773948895.4191754,71.45478630065918,1773948899.275,71.20000004768372,7.334165275096893e-09,0.49609375,50.0,1.850000023841858,52.0,4.0,0.0,1000.0,1000.0,0.0
296,296,1773963299.791031,71.70253682136536,000296.png,383,295,1773948895.6309636,71.66657447814941,1773948899.79,71.71499991416931,1.8335413187742233e-09,0.4990234375,61.0,1.8799999952316284,52.0,4.0,0.0,1000.0,1000.0,0.0
297,297,1773963299.991493,71.90299892425537,000297.png,385,297,1773948895.9019825,71.93759346008301,1773948899.79,71.71499991416931,4.5838532969355583e-10,0.499755859375,61.0,1.8799999952316284,52.0,4.0,0.0,1000.0,1000.0,0.0
298,298,1773963300.201178,72.11268401145935,000298.png,386,298,1773948896.0613747,72.09698557853699,1773948900.287,72.21199989318848,2.2919266484677792e-10,0.4998779296875,66.0,1.9199999570846558,52.0,5.0,0.0,1000.0,1000.0,0.0
299,299,1773963300.443758,72.35526394844055,000299.png,388,299,1773948896.310725,72.34633588790894,1773948900.287,72.21199989318848,0.1767766922712326,0.4267461895942688,66.0,1.9199999570846558,52.0,5.0,0.0,1000.0,1000.0,0.0
300,300,1773963300.66119,72.57269597053528,000300.png,390,300,1773948896.5744483,72.61005926132202,1773948900.906,72.8309998512268,0.30935922265052795,0.3718515932559967,80.0,1.909999966621399,52.0,5.0,0.0,1000.0,1000.0,0.0
301,301,1773963300.906664,72.81816983222961,000301.png,391,300,1773948896.7583125,72.79392337799072,1773948900.906,72.8309998512268,0.15467961132526398,0.18592579662799835,80.0,1.909999966621399,52.0,5.0,0.0,1000.0,1000.0,0.0
302,302,1773963301.150272,73.0617778301239,000302.png,393,302,1773948896.995722,73.03133296966553,1773948901.354,73.27900004386902,0.4136699140071869,0.04648144915699959,85.0,1.7200000286102295,52.0,5.0,0.0,1000.0,1000.0,0.0
303,303,1773963301.348857,73.26036286354065,000303.png,395,302,1773948897.2187893,73.2544002532959,1773948901.354,73.27900004386902,0.4784174859523773,0.011620362289249897,85.0,1.7200000286102295,52.0,5.0,0.0,1000.0,1000.0,0.0
304,304,1773963301.55495,73.46645593643188,000304.png,397,304,1773948897.4786565,73.5142674446106,1773948901.354,73.27900004386902,0.4946043789386749,0.0029050905723124743,85.0,1.7200000286102295,52.0,5.0,0.0,1000.0,1000.0,0.0
305,305,1773963301.772193,73.68369889259338,000305.png,399,305,1773948897.6927485,73.72835946083069,1773948901.95,73.875,0.49865108728408813,0.0007262726430781186,84.0,1.4900000095367432,52.0,5.0,0.0,1000.0,1000.0,0.0
306,306,1773963301.953411,73.86491703987122,000306.png,400,305,1773948897.776202,73.81181287765503,1773948901.95,73.875,0.49932554364204407,0.0003631363215390593,84.0,1.4900000095367432,52.0,5.0,0.0,1000.0,1000.0,0.0
307,307,1773963302.189407,74.10091304779053,000307.png,402,306,1773948898.0698774,74.10548830032349,1773948901.95,73.875,0.4998313784599304,9.078408038476482e-05,84.0,1.4900000095367432,52.0,5.0,0.0,1000.0,1000.0,0.0
308,308,1773963302.418612,74.33011794090271,000308.png,403,307,1773948898.265558,74.30116891860962,1773948902.42,74.34500002861023,0.4999156892299652,4.539204019238241e-05,80.0,1.4700000286102295,52.0,4.0,0.0,1000.0,1000.0,0.0
309,309,1773963302.590704,74.50220990180969,000309.png,404,309,1773948898.505361,74.54097199440002,1773948902.42,74.34500002861023,0.4999578595161438,2.2696020096191205e-05,80.0,1.4700000286102295,52.0,4.0,0.0,1000.0,1000.0,0.0
310,310,1773963302.782129,74.69363498687744,000310.png,406,310,1773948898.6822631,74.71787405014038,1773948902.985,74.90999984741211,0.49998944997787476,5.674005024047801e-06,80.0,1.5,52.0,4.0,0.0,1000.0,1000.0,0.0
311,311,1773963302.985046,74.89655184745789,000311.png,407,310,1773948898.8620725,74.8976833820343,1773948902.985,74.90999984741211,0.4999947249889374,2.8370025120239006e-06,80.0,1.5,52.0,4.0,0.0,1000.0,1000.0,0.0
312,312,1773963303.227168,75.13867402076721,000312.png,409,312,1773948899.0897753,75.12538623809814,1773948903.366,75.29099988937378,0.49999868869781494,7.092506280059752e-07,85.0,1.4800000190734863,51.0,4.0,0.0,1000.0,1000.0,0.0
313,313,1773963303.361851,75.27335691452026,000313.png,410,312,1773948899.3132036,75.34881448745728,1773948903.366,75.29099988937378,0.49999934434890747,3.546253140029876e-07,85.0,1.4800000190734863,51.0,4.0,0.0,1000.0,1000.0,0.0
314,314,1773963303.532683,75.4441888332367,000314.png,411,314,1773948899.4368834,75.47249436378479,1773948903.366,75.29099988937378,0.49999967217445374,1.773126570014938e-07,85.0,1.4800000190734863,51.0,4.0,0.0,1000.0,1000.0,0.0
315,315,1773963303.751303,75.66280889511108,000315.png,412,315,1773948899.582728,75.61833882331848,1773948903.966,75.89100003242493,0.4999998211860657,8.86563285007469e-08,91.0,1.4199999570846558,52.0,4.0,0.0,1000.0,1000.0,0.0
316,316,1773963303.964727,75.87623286247253,000316.png,414,315,1773948899.8472378,75.88284873962402,1773948903.966,75.89100003242493,0.4999999701976776,2.2164082125186724e-08,91.0,1.4199999570846558,52.0,4.0,0.0,1000.0,1000.0,0.0
317,317,1773963304.198469,76.10997486114502,000317.png,416,316,1773948900.0464609,76.08207178115845,1773948903.966,75.89100003242493,0.5,5.541020531296681e-09,91.0,1.4199999570846558,52.0,4.0,0.0,1000.0,1000.0,0.0
318,318,1773963304.371673,76.28317904472351,000318.png,418,317,1773948900.2564917,76.29210257530212,1773948904.423,76.34800004959106,0.3901650309562683,0.2651650309562683,104.0,1.350000023841858,52.0,4.0,0.0,1000.0,1000.0,0.0
319,319,1773963304.554085,76.4655909538269,000319.png,420,319,1773948900.498155,76.53376603126526,1773948904.423,76.34800004959106,0.3627063035964966,0.3314563035964966,104.0,1.350000023841858,52.0,4.0,0.0,1000.0,1000.0,0.0
320,320,1773963304.748782,76.66028785705566,000320.png,421,320,1773948900.7161846,76.75179553031921,1773948904.909,76.83399987220764,0.3581298589706421,0.3425048589706421,122.0,1.3300000429153442,52.0,4.0,0.0,1000.0,1000.0,0.0
321,321,1773963304.907815,76.81932091712952,000321.png,422,320,1773948900.7757194,76.81133031845093,1773948904.909,76.83399987220764,0.35584160685539246,0.34802910685539246,122.0,1.3300000429153442,52.0,4.0,0.0,1000.0,1000.0,0.0
322,322,1773963305.124282,77.03578782081604,000322.png,424,322,1773948901.0301557,77.06576657295227,1773948904.909,76.83399987220764,0.4273487627506256,0.17539562284946442,122.0,1.3300000429153442,52.0,4.0,0.0,1000.0,1000.0,0.0
323,323,1773963305.310695,77.22220087051392,000323.png,425,323,1773948901.2047422,77.24035310745239,1773948905.407,77.33200001716614,0.4636743664741516,0.08769781142473221,140.0,1.5099999904632568,51.0,4.0,0.0,1000.0,1000.0,0.0
324,324,1773963305.540885,77.45239090919495,000324.png,427,324,1773948901.4026084,77.43821930885315,1773948905.407,77.33200001716614,0.4176952838897705,0.1987011432647705,140.0,1.5099999904632568,51.0,4.0,0.0,1000.0,1000.0,0.0
325,325,1773963305.701758,77.61326384544373,000325.png,429,324,1773948901.610861,77.64647197723389,1773948905.407,77.33200001716614,0.36958885192871094,0.31484031677246094,140.0,1.5099999904632568,51.0,4.0,0.0,1000.0,1000.0,0.0
326,326,1773963305.974208,77.88571405410767,000326.png,430,325,1773948901.8267488,77.86235976219177,1773948905.979,77.90400004386902,0.43479442596435547,0.15742015838623047,167.0,1.7599999904632568,51.0,4.0,0.0,1000.0,1000.0,0.0
327,327,1773963306.204111,78.11561703681946,000327.png,432,327,1773948902.1093588,78.14496970176697,1773948905.979,77.90400004386902,0.41047531366348267,-0.137421652674675,167.0,1.7599999904632568,51.0,4.0,0.0,1000.0,1000.0,0.0
328,328,1773963306.378885,78.29039096832275,000328.png,433,328,1773948902.245096,78.2807068824768,1773948906.455,78.37999987602234,0.38201433420181274,-0.2454875260591507,172.0,1.7799999713897705,51.0,4.0,0.0,1000.0,1000.0,0.0
329,329,1773963306.598525,78.51003098487854,000329.png,435,329,1773948902.4774058,78.51301670074463,1773948906.455,78.37999987602234,0.3606686294078827,-0.3265369236469269,172.0,1.7799999713897705,51.0,4.0,0.0,1000.0,1000.0,0.0
330,330,1773963306.789133,78.70063900947571,000330.png,436,330,1773948902.6442642,78.67987513542175,1773948906.891,78.81599998474121,0.35711100697517395,-0.34004515409469604,150.0,1.7300000190734863,51.0,4.0,0.0,1000.0,1000.0,0.0
331,331,1773963307.041398,78.95290398597717,000331.png,439,332,1773948902.916767,78.9523777961731,1773948906.891,78.81599998474121,0.3539980947971344,-0.35186487436294556,150.0,1.7300000190734863,51.0,4.0,0.0,1000.0,1000.0,0.0
